"drug","library","arm","drug_regulation","Term","Overlap","P.value","Adjusted.P.value","Combined.Score","Genes"
"fulvestrant","DSigDB","UP","assoc","Fulvestrant CTD 00002740","1/310",0.904824543394334,0.9999961426043,0.0424486445690649,"WNT2"
"oxygen","DSigDB","UP","assoc","oxygen CTD 00006454","2/524",0.9069641584607,0.9999961426043,0.0488615653908402,"IGFBP1;HTR2C"
"silica","DSigDB","UP","assoc","Silica CTD 00006678","4/898",0.909268512687099,0.9999961426043,0.0552541083915573,"ESM1;LEFTY1;MAGEA10;WNT2"
"zalcitabine","DSigDB","UP","assoc","zalcitabine PC3 DOWN","3/726",0.912993538728625,0.9999961426043,0.0491450982185541,"MAGEA6;MAGEA3;HOXA11"
"8-azaguanine","DSigDB","UP","assoc","8-azaguanine PC3 UP","1/323",0.913833661443829,0.9999961426043,0.0366752241915117,"ESM1"
"digoxin","DSigDB","UP","assoc","digoxin MCF7 UP","1/324",0.914490502394869,0.9999961426043,0.0362682759876467,"HOXC13"
"cycloheximide","DSigDB","UP","assoc","cycloheximide CTD 00005731","1/324",0.914490502394869,0.9999961426043,0.0362682759876467,"EPYC"
"digitoxigenin","DSigDB","UP","assoc","digitoxigenin MCF7 UP","1/328",0.917068498066559,0.9999961426043,0.0346893018924085,"HOXC13"
"thapsigargin","DSigDB","UP","assoc","thapsigargin PC3 DOWN","1/329",0.917700840046012,0.9999961426043,0.0343064332899838,"PRAME"
"anisomycin","DSigDB","UP","assoc","anisomycin PC3 DOWN","2/558",0.924653906288751,0.9999961426043,0.0367346462556457,"PRAME;HOXA11"
"cicloheximide","DSigDB","UP","assoc","cicloheximide MCF7 UP","1/354",0.932042518994631,0.9999961426043,0.0260877489093357,"HOXC13"
"helveticoside","DSigDB","UP","assoc","helveticoside MCF7 UP","1/355",0.93256136841309,0.9999961426043,0.0258070173890563,"HOXC13"
"mg-262","DSigDB","UP","assoc","MG-262 PC3 DOWN","1/360",0.935097175804217,0.9999961426043,0.0244515922259923,"HOXA11"
"sulfaguanidine","DSigDB","UP","assoc","sulfaguanidine PC3 DOWN","2/583",0.935596134303855,0.9999961426043,0.0298358804802956,"MAGEA6;MAGEA3"
"mercury","DSigDB","UP","assoc","MERCURY CTD 00006274","1/364",0.937057436680439,0.9999961426043,0.0234226988662237,"APOA2"
"0175029-0000","DSigDB","UP","assoc","0175029-0000 MCF7 UP","1/368",0.938958872311418,0.9999961426043,0.0224404199197503,"ACTL8"
"scopolamine","DSigDB","UP","assoc","scopolamine PC3 DOWN","1/368",0.938958872311418,0.9999961426043,0.0224404199197503,"MAGEA3"
"azacitidine","DSigDB","UP","assoc","azacitidine PC3 DOWN","2/595",0.940300321765685,0.9999961426043,0.0270129709039079,"HOXC13;HOXA11"
"proscillaridin","DSigDB","UP","assoc","proscillaridin MCF7 UP","1/378",0.943466483148347,0.9999961426043,0.0201737544009839,"HOXC13"
"sulpiride","DSigDB","UP","assoc","sulpiride PC3 DOWN","2/617",0.948094419233055,0.9999961426043,0.0225279776211194,"SLCO1B3;MAGEA3"
"nickel","DSigDB","UP","assoc","NICKEL CHLORIDE CTD 00001064","1/399",0.951884376669264,0.9999961426043,0.0161750240929536,"IGFBP1"
"dronabinol","DSigDB","UP","assoc","Dronabinol CTD 00006853","1/402",0.95298059007954,0.9999961426043,0.0156768863918788,"MMP3"
"lanatoside","DSigDB","UP","assoc","lanatoside C MCF7 UP","1/405",0.954051990140029,0.9999961426043,0.0151950907082767,"HOXC13"
"rosiglitazone","DSigDB","UP","assoc","rosiglitazone CTD 00003139","1/411",0.956122569030316,0.9999961426043,0.0142782214038173,"SLCO1B3"
"pentabromodiphenyl","DSigDB","UP","assoc","Pentabromodiphenyl ether CTD 00003077","1/415",0.957451186267737,0.9999961426043,0.0136998308882582,"SLCO1B3"
"troglitazone","DSigDB","UP","assoc","troglitazone CTD 00002415","2/651",0.95827236067037,0.9999961426043,0.0170409535041575,"IGFBP1;DMBX1"
"zoledronic","DSigDB","UP","assoc","Zoledronic acid CTD 00003127","1/425",0.960600451417178,0.9999961426043,0.0123600968596297,"IBSP"
"testosterone","DSigDB","UP","assoc","testosterone CTD 00006844","5/1247",0.960933997922649,0.9999961426043,0.0205874974200745,"IGFBP1;DMBX1;ALPP;HTR2C;COX7B2"
"diclofenac","DSigDB","UP","assoc","diclofenac CTD 00005804","1/427",0.961201943731583,0.9999961426043,0.0121092463827232,"IGFBP1"
"ms-275","DSigDB","UP","assoc","MS-275 PC3 UP","1/431",0.962377696994538,0.9999961426043,0.0116235956210557,"MMP3"
"scriptaid","DSigDB","UP","assoc","scriptaid MCF7 DOWN","2/670",0.963101777832753,0.9999961426043,0.0145891327577302,"HOXC13;HOXC11"
"irinotecan","DSigDB","UP","assoc","irinotecan MCF7 UP","2/671",0.963340597283751,0.9999961426043,0.0144705027511156,"LEFTY1;HOXC13"
"camptothecin","DSigDB","UP","assoc","camptothecin PC3 UP","1/437",0.964075279426442,0.9999961426043,0.0109334184948636,"LEFTY1"
"digitoxigenin","DSigDB","UP","assoc","digitoxigenin PC3 DOWN","2/694",0.968443103152147,0.9999961426043,0.0119964012640036,"MAGEA3;HOXA11"
"mitoxantrone","DSigDB","UP","assoc","mitoxantrone PC3 DOWN","1/463",0.970594341584771,0.9999961426043,0.00840621856573774,"HOXA11"
"fonofos","DSigDB","UP","assoc","Fonofos CTD 00005884","2/712",0.971955071450586,0.9999961426043,0.0103625935847873,"CLDN6;LHX1"
"terbufos","DSigDB","UP","assoc","TERBUFOS CTD 00000658","2/715",0.972502734240995,0.9999961426043,0.0101130611889789,"CLDN6;LHX1"
"phenobarbital","DSigDB","UP","assoc","phenobarbital CTD 00006510","4/1129",0.972854549858297,0.9999961426043,0.0125497716814387,"IGFBP1;ALPP;SLCO1B3;MMP3"
"cadmium","DSigDB","UP","assoc","CADMIUM CTD 00005555","4/1142",0.974731855821769,0.9999961426043,0.0115293280411487,"NPSR1;IBSP;HOXC9;CPN1"
"cylindrospermopsin","DSigDB","UP","assoc","Cylindrospermopsin CTD 00003136","1/483",0.97479662932237,0.9999961426043,0.00688400688852098,"KRTAP3-1"
"digitoxigenin","DSigDB","UP","assoc","digitoxigenin PC3 UP","1/483",0.97479662932237,0.9999961426043,0.00688400688852098,"SSX1"
"cicloheximide","DSigDB","UP","assoc","cicloheximide HL60 UP","1/485",0.97518252082198,0.9999961426043,0.00674856726922368,"SSX1"
"vorinostat","DSigDB","UP","assoc","vorinostat MCF7 DOWN","1/492",0.976487491611835,0.9999961426043,0.00629608432832724,"HOXC11"
"paclitaxel","DSigDB","UP","assoc","paclitaxel CTD 00007144","1/493",0.976668264655591,0.9999961426043,0.00623408231249299,"MUC16"
"ajmaline","DSigDB","UP","assoc","ajmaline HL60 DOWN","1/496",0.977202340668907,0.9999961426043,0.0060518770295644,"PRAME"
"3-(1-methylpyrrolidin-2-yl)pyridine","DSigDB","UP","assoc","3-(1-methylpyrrolidin-2-yl)pyridine CTD 00006393","1/499",0.977724269707914,0.9999961426043,0.00587522920429562,"MMP3"
"irinotecan","DSigDB","UP","assoc","irinotecan PC3 UP","1/501",0.978065609850485,0.9999961426043,0.00576046265323471,"LEFTY1"
"doxorubicin","DSigDB","UP","assoc","doxorubicin CTD 00005874","2/750",0.978179751514732,0.9999961426043,0.0076135477042978,"HOTAIR;EPYC"
"dasatinib","DSigDB","UP","assoc","Dasatinib CTD 00004330","1/502",0.978234326255286,0.9999961426043,0.00570395950061533,"COL11A1"
"lycorine","DSigDB","UP","assoc","lycorine PC3 UP","1/508",0.979219888593099,0.9999961426043,0.00537686810570609,"ESM1"
"parathion","DSigDB","UP","assoc","parathion CTD 00006472","2/776",0.981648459263147,0.9999961426043,0.00616883228246729,"CLDN6;LHX1"
"curcumin","DSigDB","UP","assoc","curcumin CTD 00000663","1/528",0.982195777386213,0.9999961426043,0.00442074856654104,"MMP3"
"primaquine","DSigDB","UP","assoc","primaquine PC3 DOWN","1/535",0.983133952355504,0.9999961426043,0.00412944238471739,"HOXA11"
"piroxicam","DSigDB","UP","assoc","piroxicam CTD 00006571","1/549",0.984865464568455,0.9999961426043,0.00360505517549105,"ESM1"
"caspan","DSigDB","UP","assoc","Caspan CTD 00000180","2/808",0.985192279757834,0.9999961426043,0.00476337841968576,"ESM1;APOA2"
"tamibarotene","DSigDB","UP","assoc","Tamibarotene CTD 00002527","1/559",0.985992977963554,0.9999961426043,0.00327312119316863,"EVX1"
"bisphenol","DSigDB","UP","assoc","Bisphenol A CTD 00000312","4/1262",0.9871709289359,0.9999961426043,0.00522815699412988,"IGFBP1;HOTAIR;MUC16;ALPP"
"nickel","DSigDB","UP","assoc","NICKEL SULFATE CTD 00001417","1/576",0.987721436390664,0.9999961426043,0.00277950741130693,"MMP3"
"trichostatin","DSigDB","UP","assoc","trichostatin A MCF7 DOWN","1/588",0.988812241810985,0.9999961426043,0.00247789796032207,"HOXC11"
"arsenic","DSigDB","UP","assoc","ARSENIC CTD 00005442","2/853",0.989077899346384,0.9999961426043,0.00331328051183862,"ESM1;FGF19"
"cianidanol","DSigDB","UP","assoc","Cianidanol CTD 00005600","2/870",0.99027163105072,0.9999961426043,0.00288902738679236,"HOXC11;HOXC10"
"etifenin","DSigDB","UP","assoc","etifenin PC3 DOWN","1/609",0.990494452192081,0.9999961426043,0.00202866267460092,"HOXA11"
"benzene","DSigDB","UP","assoc","benzene CTD 00005481","1/615",0.990927127970538,0.9999961426043,0.00191638406934589,"MMP3"
"progesterone","DSigDB","UP","assoc","progesterone CTD 00006624","7/1915",0.991473443593469,0.9999961426043,0.00394172465619081,"IGFBP1;ALPP;COL11A1;MMP3;PRAME;HOXA11;CST4"
"emetine","DSigDB","UP","assoc","emetine MCF7 UP","1/637",0.992352697986984,0.9999961426043,0.0015564979410301,"HOXC13"
"calcitriol","DSigDB","UP","assoc","calcitriol CTD 00005558","7/1958",0.993174861266145,0.9999961426043,0.0030756100895288,"IGFBP1;DMBX1;LHX1;SLCO1B3;MMP3;HTR2C;COX7B2"
"8-bromo-camp,","DSigDB","UP","assoc","8-Bromo-cAMP, Na CTD 00007044","1/652",0.993194711951654,0.9999961426043,0.00135157397570374,"IGFBP1"
"genistein","DSigDB","UP","assoc","genistein CTD 00007324","3/1231",0.99581111635189,0.9999961426043,0.00129909636931243,"ESM1;IBSP;ALPP"
"anisomycin","DSigDB","UP","assoc","anisomycin MCF7 UP","1/718",0.995930886079021,0.9999961426043,0.000730234916037232,"HOXC13"
"vincristine","DSigDB","UP","assoc","vincristine CTD 00006988","3/1245",0.996173806767515,0.9999961426043,0.0011721443423528,"MAGEA2;ACTL8;SSX1"
"metronidazole","DSigDB","UP","assoc","metronidazole PC3 DOWN","1/745",0.996704424469065,0.9999961426043,0.000568929494168171,"HOXC11"
"diazinon","DSigDB","UP","assoc","diazinon CTD 00005790","2/1027",0.996718268037629,0.9999961426043,0.000815823295046348,"CLDN6;IGF2BP1"
"hydralazine","DSigDB","UP","assoc","hydralazine CTD 00006108","1/776",0.99741381428051,0.9999961426043,0.000427758328608711,"CST4"
"cephaeline","DSigDB","UP","assoc","cephaeline MCF7 UP","1/811",0.998033762641954,0.9999961426043,0.000310498075931605,"HOXC13"
"resveratrol","DSigDB","UP","assoc","resveratrol CTD 00002483","4/1601",0.998348669482136,0.9999961426043,0.000517522587017036,"IGFBP1;SALL4;MMP3;CST4"
"trichostatin","DSigDB","UP","assoc","trichostatin A PC3 DOWN","2/1133",0.998449130817643,0.9999961426043,0.000347136651984202,"ESM1;HOXA11"
"captopril","DSigDB","UP","assoc","captopril PC3 DOWN","1/856",0.9986184654279,0.9999961426043,0.00020613362531711,"HOXA11"
"pirinixic","DSigDB","UP","assoc","Pirinixic acid CTD 00000280","3/1402",0.998638733289011,0.9999961426043,0.00036664443844896,"MMP3;APOA2;CPN1"
"zinc","DSigDB","UP","assoc","ZINC CTD 00007011","4/1642",0.998725892623826,0.9999961426043,0.000388359314307267,"IBSP;MMP3;MMP8;HOXC10"
"bortezomib","DSigDB","UP","assoc","Bortezomib CTD 00003736","1/878",0.998837648033687,0.9999961426043,0.000168865264039808,"HOXA11"
"anisomycin","DSigDB","UP","assoc","anisomycin PC3 UP","1/899",0.999014457767122,0.9999961426043,0.000139663132287871,"ESM1"
"atrazine","DSigDB","UP","assoc","atrazine CTD 00005450","10/2968",0.999376470124347,0.9999961426043,0.000254417843652219,"NPSR1;C6ORF15;MAGEA12;RDH8;ALPP;EPYC;CGB5;CSAG3;HOXC13;MAGEA3"
"enterolactone","DSigDB","UP","assoc","Enterolactone CTD 00001393","1/971",0.999440620276845,0.9999961426043,7.30923967669758e-05,"SALL4"
"gw-8510","DSigDB","UP","assoc","GW-8510 PC3 DOWN","2/1312",0.999572299165458,0.9999961426043,8.18162750018351e-05,"PRAME;HOXA11"
"tetradioxin","DSigDB","UP","assoc","Tetradioxin CTD 00006848","14/3768",0.999585070346156,0.9999961426043,0.000183179729152951,"IGFBP1;HOTAIR;MMP3;C4BPA;BAAT;HOXC10;CPN1;CLDN6;LIN28B;EPYC;SLCO1B3;PRAME;MAGEC2;KRTAP3-1"
"doxorubicin","DSigDB","UP","assoc","doxorubicin PC3 DOWN","1/1023",0.999628497147,0.9999961426043,4.59419962531211e-05,"HOXA11"
"aflatoxin","DSigDB","UP","assoc","AFLATOXIN B1 CTD 00007128","10/3081",0.999664694270102,0.9999961426043,0.000130879617708939,"IGFBP1;LEFTY1;ZNF280A;SLCO1B3;MMP3;APOA2;HTR2C;C4BPA;KRTAP3-1;BAAT"
"disodium","DSigDB","UP","assoc","Disodium selenite CTD 00007229","2/1370",0.999719387982875,0.9999961426043,5.12387298648508e-05,"LHX1;MAGEC1"
"copper","DSigDB","UP","assoc","COPPER CTD 00005706","3/1688",0.99980580214727,0.9999961426043,4.27293231484626e-05,"COL11A1;MMP3;SSX1"
"estradiol","DSigDB","UP","assoc","estradiol CTD 00005920","15/4336",0.999946154491671,0.9999961426043,2.15019520062674e-05,"IGFBP1;LEFTY1;COL11A1;MMP3;C4BPA;BAAT;HOXA11;CST4;CST1;IBSP;ALPP;SALL4;PRAME;KRTAP3-1;WNT2"
"arsenenous","DSigDB","UP","assoc","Arsenenous acid CTD 00000922","1/1283",0.999950618365465,0.9999961426043,4.80028494830731e-06,"WNT2"
"gw-8510","DSigDB","UP","assoc","GW-8510 MCF7 DOWN","1/1290",0.999953140201236,0.9999961426043,4.52869194682162e-06,"HOXC11"
"daunorubicin","DSigDB","UP","assoc","daunorubicin MCF7 DOWN","1/1290",0.999953140201236,0.9999961426043,4.52869194682162e-06,"HOXC13"
"benzo[a]pyrene","DSigDB","UP","assoc","benzo[a]pyrene CTD 00005488","15/4424",0.999965526886284,0.9999961426043,1.34146952976308e-05,"IGFBP1;LEFTY1;MMP3;CSAG2;BAAT;COX7B2;CST4;C6ORF15;ESM1;CST1;ZNF280A;EPYC;KRTAP3-1;MAGEA11;MAGEA10"
"h-7","DSigDB","UP","assoc","H-7 MCF7 DOWN","1/1332",0.999965629403815,0.9999961426043,3.20957653884885e-06,"HOXC13"
"2-methylcholine","DSigDB","UP","assoc","2-Methylcholine CTD 00002006","2/1666",0.999966238640905,0.9999961426043,4.98631140527802e-06,"LIN28B;PRAME"
"tert-butyl","DSigDB","UP","assoc","TERT-BUTYL HYDROPEROXIDE CTD 00007349","1/1341",0.999967800064766,0.9999961426043,2.98522687220366e-06,"ESM1"
"h-7","DSigDB","UP","assoc","H-7 PC3 DOWN","1/1361",0.999972096476504,0.9999961426043,2.54610811191106e-06,"HOXA11"
"quercetin","DSigDB","UP","assoc","quercetin CTD 00006679","8/3158",0.999976474718522,0.9999961426043,7.02663665503773e-06,"IGFBP1;LIN28B;ESM1;ZNF280A;MMP3;C4BPA;BAAT;CPN1"
"retinoic","DSigDB","UP","assoc","Retinoic acid CTD 00006918","13/4258",0.999986277015659,0.9999961426043,4.78696675399346e-06,"MUC16;COL11A1;MMP3;HTR2C;EVX1;ESM1;CST1;SALL4;FGF19;LHX1;SP8;PRAME;WNT2"
"alsterpaullone","DSigDB","UP","assoc","alsterpaullone MCF7 DOWN","1/1469",0.999986359792233,0.9999961426043,1.14631608188864e-06,"HOXC13"
"coumestrol","DSigDB","UP","assoc","COUMESTROL CTD 00005717","2/1812",0.999986489717737,0.9999961426043,1.81967402147359e-06,"SALL4;HOXC13"
"0175029-0000","DSigDB","UP","assoc","0175029-0000 MCF7 DOWN","1/1488",0.99998781311271,0.9999961426043,1.0100475935045e-06,"HOXC13"
"vitamin","DSigDB","UP","assoc","VITAMIN E CTD 00006994","1/1510",0.999989237086007,0.9999961426043,8.77970067175515e-07,"HOXA11"
"clindamycin","DSigDB","UP","assoc","clindamycin HL60 DOWN","1/1626",0.999993650692292,0.9999961426043,4.77920497004731e-07,"PRAME"
"valproic","DSigDB","UP","assoc","VALPROIC ACID CTD 00006977","15/8312",0.99999484107738,0.9999961426043,7.9816247862678e-07,"MUC16;COL11A1;APOA2;HTR2C;HOXC13;CST4;CLDN6;LIN28B;ZNF280A;SALL4;LHX1;SP8;WNT2;DSCR8;MAGEA4"
"copper","DSigDB","UP","assoc","Copper sulfate CTD 00007279","13/6016",0.999995060292108,0.9999961426043,1.08121602641907e-06,"IGFBP1;LEFTY1;MMP3;APOA2;CSAG2;BAAT;CT45A1;CPN1;ESM1;ZNF280A;IGF2BP1;KRTAP3-1;HOXC9"
"cyclosporin","DSigDB","UP","assoc","cyclosporin A CTD 00007121","10/4825",0.999995264172311,0.9999961426043,1.05627262887882e-06,"IGFBP1;SAGE1;SLCO1B3;MMP3;APOA2;HTR2C;C4BPA;SP8;MAGEA11;BAAT"
"trichostatin","DSigDB","UP","assoc","trichostatin A CTD 00000660","7/3584",0.999995344258646,0.9999961426043,1.0368132609656e-06,"CLDN6;IBSP;ZNF280A;SALL4;COL11A1;HTR2C;SP8"
"acetaminophen","DSigDB","UP","assoc","acetaminophen CTD 00005295","4/4135",0.999995428132959,0.9999961426043,4.76619096493428e-07,"IGFBP1;DMBX1;C6ORF15;SPDYC"
"methyl","DSigDB","UP","assoc","METHYL METHANESULFONATE CTD 00006307","2/3864",0.999995501496065,0.9999961426043,2.51662920374842e-07,"LIN28B;MMP8"
"0175029-0000","DSigDB","UP","assoc","0175029-0000 PC3 DOWN","3/3326",0.999995667710746,0.9999961426043,4.39729894865672e-07,"PRAME;HOXC13;HOXA11"
"formaldehyde","DSigDB","UP","assoc","formaldehyde CTD 00006001","4/3192",0.999995696513369,0.9999961426043,6.16222207724849e-07,"LIN28B;SP8;MMP8;CST4"
"7646-79-9","DSigDB","UP","assoc","7646-79-9 CTD 00000928","3/3094",0.999995746227349,0.9999961426043,4.7068267634571e-07,"ESM1;SLCO1B3;IGF2BP1"
"ethyl","DSigDB","UP","assoc","ETHYL METHANESULFONATE CTD 00005938","2/2315",0.999995898822015,0.9999961426043,4.20201363646697e-07,"LIN28B;MMP8"
"hydrogen","DSigDB","UP","assoc","hydrogen peroxide CTD 00006118","2/2673",0.999995908575024,0.9999961426043,3.55604912877588e-07,"CLDN6;ALPP"
"potassium","DSigDB","UP","assoc","POTASSIUM CHROMATE CTD 00001284","1/1897",0.9999960148546,0.9999961426043,2.53268778761878e-07,"BAAT"
"(-)-epigallocatechin","DSigDB","UP","assoc","(-)-Epigallocatechin gallate CTD 00002033","1/2114",0.9999961426043,0.9999961426043,2.17314862920884e-07,"BAAT"
"nicotinic","DSigDB","DOWN","assoc","nicotinic acid CTD 00006387","4/55",0.000770201685211643,0.404823516090311,76.2483064644053,"APOA1;GCG;CYP3A4;APOB"
"lansoprazole","DSigDB","DOWN","assoc","lansoprazole","3/25",0.000842546408649779,0.404823516090311,130.207823918626,"ATP4B;ATP4A;CYP3A4"
"omeprazole","DSigDB","DOWN","assoc","omeprazole","3/28",0.00118049309447091,0.404823516090311,109.107462847725,"ATP4B;ATP4A;CYP3A4"
"gemfibrozil","DSigDB","DOWN","assoc","gemfibrozil CTD 00007055","3/33",0.00191293136534442,0.404823516090311,84.3916517140774,"APOA1;CYP3A4;APOB"
"taxifolin","DSigDB","DOWN","assoc","TAXIFOLIN CTD 00000115","3/36",0.0024626139816787,0.404823516090311,73.6125186411521,"MTTP;APOA1;APOB"
"sulfamonomethoxine","DSigDB","DOWN","assoc","sulfamonomethoxine HL60 UP","8/328",0.00338046688699838,0.404823516090311,19.5634947985185,"TFAP2B;SERPINB13;MEP1B;ALPI;CWH43;ALDOB;APOB;SPRR2B"
"ferric","DSigDB","DOWN","assoc","FERRIC CITRATE CTD 00001186","2/12",0.00351036654922718,0.404823516090311,151.5356361741,"ALDOB;CYP3A4"
"ammonia","DSigDB","DOWN","assoc","ammonia CTD 00005384","2/12",0.00351036654922718,0.404823516090311,151.5356361741,"AQP4;RHCG"
"topiramate","DSigDB","DOWN","assoc","topiramate CTD 00002232","2/12",0.00351036654922718,0.404823516090311,151.5356361741,"AQP4;CYP3A4"
"nitrendipine","DSigDB","DOWN","assoc","nitrendipine CTD 00006401","2/12",0.00351036654922718,0.404823516090311,151.5356361741,"GAST;CYP3A4"
"glycerol","DSigDB","DOWN","assoc","glycerol CTD 00006038","2/13",0.00412826972233185,0.404823516090311,133.801062483385,"AQP10;APOA1"
"calcipotriol","DSigDB","DOWN","assoc","Calcipotriol hydrate CTD 00002337","2/14",0.00479270849545579,0.404823516090311,119.310816145676,"FLG;IVL"
"metoclopramide","DSigDB","DOWN","assoc","metoclopramide CTD 00006325","2/14",0.00479270849545579,0.404823516090311,119.310816145676,"GCG;GIP"
"rifaximin","DSigDB","DOWN","assoc","Rifaximin CTD 00001936","2/15",0.00550295956466604,0.404823516090311,107.277943962323,"FABP2;APOA4"
"eriodictyol","DSigDB","DOWN","assoc","ERIODICTYOL TTD 00007879","2/15",0.00550295956466604,0.404823516090311,107.277943962323,"ALPI;CYP3A4"
"primaquine","DSigDB","DOWN","assoc","primaquine PC3 UP","9/434",0.00554387730213304,0.404823516090311,15.1560544909814,"TFAP2B;MEP1B;APOC3;ALPI;CWH43;ALDOB;RHCG;APOB;SPRR2B"
"2-propenoicacid,","DSigDB","DOWN","assoc","2-Propenoicacid, 3-phenyl- CTD 00001365","2/16",0.00625830772594311,0.404823516090311,97.1474889758492,"CYP3A4;UGT1A7"
"thymidine","DSigDB","DOWN","assoc","thymidine CTD 00006888","2/16",0.00625830772594311,0.404823516090311,97.1474889758492,"ALPI;SLC28A1"
"oleic","DSigDB","DOWN","assoc","oleic acid CTD 00007269","3/51",0.00661852256346444,0.404823516090311,42.2466502454081,"APOA1;APOC3;APOB"
"clofibrate","DSigDB","DOWN","assoc","clofibrate CTD 00005684","3/51",0.00661852256346444,0.404823516090311,42.2466502454081,"APOA1;GCG;CYP3A4"
"eriodictyol","DSigDB","DOWN","assoc","ERIODICTYOL CTD 00000357","2/19",0.00878790264945169,0.404823516090311,74.6398590755337,"ALPI;CYP3A4"
"bergamottin","DSigDB","DOWN","assoc","Bergamottin CTD 00002714","2/19",0.00878790264945169,0.404823516090311,74.6398590755337,"CYP3A4;UGT1A7"
