"drug","library","arm","drug_regulation","Term","Overlap","P.value","Adjusted.P.value","Combined.Score","Genes"
"mls-0425579.0001","LINCS_L1000_Chem_Pert_down","UP","Down","CPC012 HA1E 6H-mls-0425579.0001-10.0","1/37",0.24330664606541,0.678969185630163,5.22105812450858,"ACTL8"
"brd-k61717269","LINCS_L1000_Chem_Pert_down","UP","Down","CPC012 HA1E 6H-BRD-K61717269-10.0","1/37",0.24330664606541,0.678969185630163,5.22105812450858,"LHX1"
"akt inhibitor iv","LINCS_L1000_Chem_Pert_down","UP","Down","CPC006 HCC515 6H-akt inhibitor iv-10.0","1/37",0.24330664606541,0.678969185630163,5.22105812450858,"COL10A1"
"withaferin-a","LINCS_L1000_Chem_Pert_down","UP","Down","LJP006 MCF7 3H-withaferin-a-1.11","1/37",0.24330664606541,0.678969185630163,5.22105812450858,"CST1"
"wortmannin","LINCS_L1000_Chem_Pert_down","UP","Down","CPC012 VCAP 24H-wortmannin-10.0","1/37",0.24330664606541,0.678969185630163,5.22105812450858,"HTR2C"
"gsk-1059615","LINCS_L1000_Chem_Pert_down","UP","Down","LJP006 PC3 24H-GSK-1059615-0.12","1/37",0.24330664606541,0.678969185630163,5.22105812450858,"PRAME"
"brd-k58347372","LINCS_L1000_Chem_Pert_down","UP","Down","CPC013 ASC 24H-BRD-K58347372-10.0","1/37",0.24330664606541,0.678969185630163,5.22105812450858,"ACTL8"
"brd-k48950795","LINCS_L1000_Chem_Pert_down","UP","Down","CPC013 HCC515 6H-BRD-K48950795-10.0","1/37",0.24330664606541,0.678969185630163,5.22105812450858,"HOXA11"
"mitoxantrone","LINCS_L1000_Chem_Pert_down","UP","Down","LJP005 BT20 24H-mitoxantrone-0.37","1/37",0.24330664606541,0.678969185630163,5.22105812450858,"PRAME"
"bx-795","LINCS_L1000_Chem_Pert_down","UP","Down","LJP009 HA1E 24H-BX-795-3.33","1/37",0.24330664606541,0.678969185630163,5.22105812450858,"MAGEA3"
"gsk1059615","LINCS_L1000_Chem_Pert_down","UP","Down","LJP009 HA1E 24H-GSK1059615-10","1/37",0.24330664606541,0.678969185630163,5.22105812450858,"MAGEA3"
"prestw-550","LINCS_L1000_Chem_Pert_down","UP","Down","CPC013 VCAP 6H-prestw-550-10.0","1/37",0.24330664606541,0.678969185630163,5.22105812450858,"IGFBP1"
"pd-0325901","LINCS_L1000_Chem_Pert_down","UP","Down","LJP007 PC3 24H-PD-0325901-10","1/37",0.24330664606541,0.678969185630163,5.22105812450858,"COL10A1"
"oxibendazole","LINCS_L1000_Chem_Pert_down","UP","Down","CPC004 HA1E 24H-oxibendazole-10.0","2/126",0.243865379555537,0.678969185630163,3.03357961148395,"IGFBP1;COL10A1"
"dorsomorphin dihydrochloride","LINCS_L1000_Chem_Pert_down","UP","Down","CPC006 EFO27 6H-dorsomorphin dihydrochloride-10.0","2/126",0.243865379555537,0.678969185630163,3.03357961148395,"IGFBP1;COL10A1"
"jwe-035","LINCS_L1000_Chem_Pert_down","UP","Down","LJP009 MCF7 24H-JWE-035-10","2/127",0.246639290262358,0.678969185630163,2.98503942249735,"MUC16;HOXC10"
"mk-1775","LINCS_L1000_Chem_Pert_down","UP","Down","LJP008 A375 24H-MK-1775-3.33","1/38",0.248992356403969,0.678969185630163,4.99667500766153,"APOA2"
"cdc","LINCS_L1000_Chem_Pert_down","UP","Down","CPC001 HA1E 6H-cdc-10.0","1/38",0.248992356403969,0.678969185630163,4.99667500766153,"ACTL8"
"manumycin a","LINCS_L1000_Chem_Pert_down","UP","Down","CPC006 RMUGS 6H-manumycin a-10.0","1/38",0.248992356403969,0.678969185630163,4.99667500766153,"HTR2C"
"ku-60019","LINCS_L1000_Chem_Pert_down","UP","Down","LJP008 PC3 24H-KU-60019-10","1/38",0.248992356403969,0.678969185630163,4.99667500766153,"HOXC10"
"wortmannin","LINCS_L1000_Chem_Pert_down","UP","Down","CPC014 HT29 6H-wortmannin-10.0","1/38",0.248992356403969,0.678969185630163,4.99667500766153,"IGFBP1"
"ctb","LINCS_L1000_Chem_Pert_down","UP","Down","LJP008 MCF7 24H-CTB-1.11","1/38",0.248992356403969,0.678969185630163,4.99667500766153,"IGFBP1"
"foretinib","LINCS_L1000_Chem_Pert_down","UP","Down","LJP005 HS578T 24H-foretinib-1.11","1/38",0.248992356403969,0.678969185630163,4.99667500766153,"C4BPA"
"vincristine sulfate","LINCS_L1000_Chem_Pert_down","UP","Down","CPC002 VCAP 24H-vincristine sulfate-10.0","1/38",0.248992356403969,0.678969185630163,4.99667500766153,"IGFBP1"
"phorbol-12-myristate-13-acetate (pma)","LINCS_L1000_Chem_Pert_down","UP","Down","CPC006 VCAP 24H-phorbol-12-myristate-13-acetate (pma)-10.0","1/38",0.248992356403969,0.678969185630163,4.99667500766153,"IGFBP1"
"vesamicol","LINCS_L1000_Chem_Pert_down","UP","Down","CPC003 HCC515 24H-vesamicol-10.0","1/38",0.248992356403969,0.678969185630163,4.99667500766153,"IGFBP1"
"vemurafenib","LINCS_L1000_Chem_Pert_down","UP","Down","LJP005 MCF10A 24H-vemurafenib-10","1/38",0.248992356403969,0.678969185630163,4.99667500766153,"PRAME"
"bl-076","LINCS_L1000_Chem_Pert_down","UP","Down","CPC014 VCAP 6H-bl-076-10.0","1/38",0.248992356403969,0.678969185630163,4.99667500766153,"LHX1"
"brd-k68174511","LINCS_L1000_Chem_Pert_down","UP","Down","CPC014 VCAP 6H-BRD-K68174511-10.0","1/38",0.248992356403969,0.678969185630163,4.99667500766153,"HTR2C"
"brd-k49749421","LINCS_L1000_Chem_Pert_down","UP","Down","CPC007 A375 6H-BRD-K49749421-10.0","1/38",0.248992356403969,0.678969185630163,4.99667500766153,"CTAG2"
"brd-k83194053","LINCS_L1000_Chem_Pert_down","UP","Down","CPC007 A549 24H-BRD-K83194053-10.0","1/38",0.248992356403969,0.678969185630163,4.99667500766153,"CTAG2"
"geldanamycin","LINCS_L1000_Chem_Pert_down","UP","Down","LJP005 MDAMB231 3H-geldanamycin-0.04","1/38",0.248992356403969,0.678969185630163,4.99667500766153,"CST1"
"ncgc00188535-01","LINCS_L1000_Chem_Pert_down","UP","Down","CPC007 HT29 24H-ncgc00188535-01-10.0","1/38",0.248992356403969,0.678969185630163,4.99667500766153,"LHX1"
"proscillaridin a","LINCS_L1000_Chem_Pert_down","UP","Down","CPC004 HT29 6H-proscillaridin a-10.0","1/38",0.248992356403969,0.678969185630163,4.99667500766153,"LHX1"
"t5247673","LINCS_L1000_Chem_Pert_down","UP","Down","CPC007 MCF7 24H-t5247673-10.0","1/38",0.248992356403969,0.678969185630163,4.99667500766153,"IGFBP1"
"ncgc00242335-01","LINCS_L1000_Chem_Pert_down","UP","Down","CPC008 HCC515 6H-ncgc00242335-01-10.0","1/38",0.248992356403969,0.678969185630163,4.99667500766153,"COL10A1"
"ncgc00182361-01","LINCS_L1000_Chem_Pert_down","UP","Down","CPC008 HCC515 6H-ncgc00182361-01-10.0","1/38",0.248992356403969,0.678969185630163,4.99667500766153,"ACTL8"
"ly-294002","LINCS_L1000_Chem_Pert_down","UP","Down","CPC005 A375 6H-ly-294002-10.0","1/38",0.248992356403969,0.678969185630163,4.99667500766153,"IGFBP1"
"aloisine","LINCS_L1000_Chem_Pert_down","UP","Down","CPC017 A549 24H-aloisine-10.0","1/38",0.248992356403969,0.678969185630163,4.99667500766153,"COL10A1"
"ag-879","LINCS_L1000_Chem_Pert_down","UP","Down","CPC017 A549 6H-ag-879-10.0","1/38",0.248992356403969,0.678969185630163,4.99667500766153,"HOXA11"
"calcipotriol","LINCS_L1000_Chem_Pert_down","UP","Down","CPC005 HA1E 6H-calcipotriol-10.0","1/38",0.248992356403969,0.678969185630163,4.99667500766153,"IGFBP1"
"angiogenesis inhibitor","LINCS_L1000_Chem_Pert_down","UP","Down","CPC017 NPC 24H-angiogenesis inhibitor-10.0","1/38",0.248992356403969,0.678969185630163,4.99667500766153,"LHX1"
"hg-5-88-01","LINCS_L1000_Chem_Pert_down","UP","Down","LJP006 HA1E 24H-HG-5-88-01-0.12","1/38",0.248992356403969,0.678969185630163,4.99667500766153,"MAGEA3"
"ala-ala-phe-cmk","LINCS_L1000_Chem_Pert_down","UP","Down","CPC005 PC3 6H-ala-ala-phe-cmk-10.0","1/38",0.248992356403969,0.678969185630163,4.99667500766153,"IGFBP1"
"y-39983","LINCS_L1000_Chem_Pert_down","UP","Down","LJP006 HCC515 24H-Y-39983-10","1/38",0.248992356403969,0.678969185630163,4.99667500766153,"PRAME"
"phenelzine sulfate","LINCS_L1000_Chem_Pert_down","UP","Down","CPC009 HCC515 6H-phenelzine sulfate-10.0","1/38",0.248992356403969,0.678969185630163,4.99667500766153,"LHX1"
"(-)-gallocatechin gallate","LINCS_L1000_Chem_Pert_down","UP","Down","CPC006 A549 6H-(-)-gallocatechin gallate-88.8","1/38",0.248992356403969,0.678969185630163,4.99667500766153,"ACTL8"
"pha-793887","LINCS_L1000_Chem_Pert_down","UP","Down","LJP006 HS578T 24H-PHA-793887-0.12","1/38",0.248992356403969,0.678969185630163,4.99667500766153,"MUC16"
"brd-k73125384","LINCS_L1000_Chem_Pert_down","UP","Down","CPC010 MCF7 24H-BRD-K73125384-10.0","1/38",0.248992356403969,0.678969185630163,4.99667500766153,"ACTL8"
