"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"imatinib DB00619 human GSE1922 sample 2515","8/235",0.000405444193809295,0.00454413427607041,0,0,4.87013712229323,38.0383390313925,"ALAD;KAT2B;BTG2;SLC7A8;CITED2;NCOA4;HBB;YPEL5"
"2,3,7,8-tetrachlorodibenzo-p-dioxin 10852289 rat GSE48100 sample 3111","9/297",0.00041545537855234,0.00455586086629249,0,0,4.33554964539007,33.7571763192685,"HADHB;CBR1;INPP5A;ZER1;GPX3;TSC22D3;HBB;NDRG2;S100B"
"vemurafenib DB08881 human GSE37441 sample 2560","8/236",0.000417048677215651,0.00455586086629249,0,0,4.84852977514208,37.7327501714718,"RAB5B;CITED2;TSC22D3;MICALL1;CIRBP;KLF4;YPEL5;JDP2"
"vemurafenib DB08881 human GSE37441 sample 2563","8/237",0.000428921960678394,0.00456987224772165,0,0,4.8271111384464,37.4305568679975,"CHODL;PINK1;MAF;HPGD;ADHFE1;EPHX1;PLP1;ABHD6"
"methylprednisolone 6741 rat GSE490 sample 3663","8/237",0.000428921960678394,0.00456987224772165,0,0,4.8271111384464,37.4305568679975,"PPP1CB;CKMT2;TOM1L2;BTG2;TEF;PYGM;SLC25A4;LYVE1"
"PLX4720 CID 24180719 human GSE50791 sample 2505","9/299",0.000436148758646943,0.00459019974039404,0,0,4.30520909757887,33.3116724220915,"CFD;MYL6;PMM1;HPGD;GPX3;NCOA4;HADH;PTGR1;SIDT2"
"dexamethasone DB01234 human GSE34313 sample 2714","9/303",0.000480086999509712,0.00499174795875761,0,0,4.24576639166305,32.4442073903166,"BTG2;SLC7A8;CITED2;GPX3;TSC22D3;MT1M;FAM107A;MT1X;KLF4"
"imatinib DB00619 human GSE24493 sample 2764","8/244",0.000519958608300381,0.0053419557019432,0,0,4.68226306994509,35.4061559080642,"HADHB;MYL6;AKR1C1;NCOA4;HBB;SOSTDC1;CCNDBP1;YPEL5"
"PLX4032 DB05238 human GSE50649 sample 2557","8/245",0.000534154029874084,0.0054195083008392,0,0,4.6622689724847,35.1293869421356,"MAF;SLC7A8;HPGD;CAB39L;MPZ;ADHFE1;LGI3;ASPA"
"Insulin 3989 human GSE22309 sample 3370","9/308",0.000540066875865784,0.0054195083008392,0,0,4.17369956592898,31.4021541756135,"BTG2;PPP1R3C;MYOC;MT1M;MT1X;ESRRG;SRSF5;CALM1;NFE2L2"
"Lipopolysaccharide 11970143 mouse GSE367 sample 3656","9/309",0.000552771191515494,0.00548323607215944,0,0,4.15957446808511,31.1991644962173,"PPP1CB;RNF11;PLP1;AQP4;NDRG2;S100B;SLC25A4;GPM6B;GSTM5"
"PBDE 47 95170 rat GSE19868 sample 3393","9/311",0.000578916191215657,0.00567732582976263,0,0,4.13160490348034,30.7984407391451,"PPP1CB;HADHB;GSTM2;BTG2;PPP1R3C;CIDEA;ETFDH;ACOX3;HAGH"
"irinotecan DB00762 rat GSE11722 sample 2768","10/379",0.000592129410427312,0.005685171164288,0,0,3.7710027100271,28.0252826886836,"CFD;GSN;TSC22D3;MKNK2;HBB;SRSF5;PTN;S100B;YPEL5;LYVE1"
"etanercept DB00005 human GSE11903 sample 2606","10/380",0.000604289584117048,0.005685171164288,0,0,3.76061776061776,27.8716569429226,"GHR;SCNN1B;CCDC69;PLP1;HBB;SOSTDC1;S100B;ASPA;LYVE1;GSTM5"
"estradiol 5757 mouse GSE2195 sample 3620","10/380",0.000604289584117048,0.005685171164288,0,0,3.76061776061776,27.8716569429226,"ALAD;BTG2;INPP5A;UBL3;GSN;GPX3;HSPB8;MKNK2;SRSF5;KLF4"
"formaldehyde 712 rat GSE7002 sample 3543","9/313",0.000606066914385279,0.005685171164288,0,0,4.10400335946249,30.4045916179521,"CFD;TMEM100;SCARA5;MYOC;TEF;TSC22D3;IGFBP6;S100B;LYVE1"
"quercetin DB04216 mouse GSE38136 sample 3438","8/254",0.000676596700502942,0.00627852637133375,0,0,4.48963700904615,32.767324684234,"ALAD;HADHB;ALDH6A1;EPHX1;MKNK2;SRSF5;HADH;NDRG2"
"doxorubicin 31703 human GSE13477 sample 2641","9/320",0.000709439877202935,0.00651326185134184,0,0,4.01019361017993,29.0780534407054,"HADHB;BTG2;KIAA1191;EPHX1;NCOA4;MKNK2;CIRBP;SRSF5;YPEL5"
"propofol DB00818 human GSE4386 sample 2804","9/323",0.00075794443157051,0.00681360462963907,0,0,3.97126981975878,28.5331784512029,"CFD;CSRNP1;BTG2;GSN;PPP1R3C;ID4;MT1X;KLF4;SLC25A4"
"morphine 5288826 mouse GSE7762 sample 3490","9/323",0.00075794443157051,0.00681360462963907,0,0,3.97126981975878,28.5331784512029,"RNF11;TSC22D3;LGI3;CRY2;CIRBP;SRSF5;IGFBP6;JDP2;GSTM5"
"Rosiglitazone DB00412 mouse GSE11343 sample 3255","9/326",0.000809122993772895,0.00719869220232998,0,0,3.93308275723203,28.001817182882,"VIT;GSTM2;SCARA5;LGI4;EPHX1;SRSF5;KLF4;LYVE1;GSTM5"
"levetiracetam 5284583 rat GSE2880 sample 2669","7/201",0.000817684809486251,0.00720063255700648,0,0,4.95970009372071,35.2586746820769,"PPP1CB;UBL3;TSC22D3;PLP1;PTN;NDRG2;GPM6B"
"pioglitazone DB01132 rat GSE21329 sample 2843","10/400",0.00089449021791192,0.00779742482886855,0,0,3.56410256410256,25.0173504136922,"CFD;MYL6;PINK1;FHL1;MKNK2;CIDEA;DPT;HBB;NDRG2;S100B"
"ubiquinol 9962735 mouse GSE15129 sample 3457","9/333",0.000939558047062619,0.00810838594615041,0,0,3.84672970843184,26.8120944180632,"MYL6;ALDH6A1;BTG2;PINK1;GSN;PPP1R3C;SRSF5;HADH;SLC25A4"
