"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Guanfacine Down","12/245",3.38362736906852e-07,3.15655996390488e-05,0,0,7.32114200410524,109.07877334888,"CYB5R1;CLEC3B;HPGD;HSPB8;TSC22D3;AKR1C1;MT1M;FHL1;FAM107A;KRT24;AKR1C2;KLF4"
"Karakoline Down","12/245",3.38362736906852e-07,3.15655996390488e-05,0,0,7.32114200410524,109.07877334888,"CFD;TMEM100;RAB5B;SLC7A8;MT1M;MKNK2;AKR1C2;SRSF5;PTN;S100B;YPEL5;GPM6B"
"BMS-833923 Down","12/245",3.38362736906852e-07,3.15655996390488e-05,0,0,7.32114200410524,109.07877334888,"CFD;RNF11;CLEC3B;DHRS7;HPGD;GPX3;TSC22D3;MT1M;CIRBP;DPT;DNASE1L3;LYVE1"
"SA-103150 Down","12/245",3.38362736906852e-07,3.15655996390488e-05,0,0,7.32114200410524,109.07877334888,"TMEM100;CLEC3B;AKR1C1;FHL1;PLP1;MAL;AKR1C2;NCAM1;PTN;S100B;LYVE1;GPM6B"
"Hydroquinine Up","12/246",3.53445951916226e-07,3.15655996390488e-05,0,0,7.28948346339651,108.289178599116,"CFD;MAF;HPGD;HSPB8;P2RY14;AKR1C1;MT1M;FHL1;ID4;HBB;AKR1C2;KLF4"
"Mepireserpate Up","12/246",3.53445951916226e-07,3.15655996390488e-05,0,0,7.28948346339651,108.289178599116,"TMEM100;CA11;UBL3;HPGD;HSPB8;P2RY14;ID4;PLP1;CWH43;ADRB2;IGFBP6;PTN"
"Apramycin Up","12/246",3.53445951916226e-07,3.15655996390488e-05,0,0,7.28948346339651,108.289178599116,"CLEC3B;UBL3;HPGD;P2RY14;CIDEA;PLP1;DPT;AKR1C2;IGFBP6;NDRG2;S100B;GPM6B"
"TG-003 Up","12/246",3.53445951916226e-07,3.15655996390488e-05,0,0,7.28948346339651,108.289178599116,"CFD;CLEC3B;MAF;HPGD;CITED2;HSPB8;AKR1C1;FHL1;AKR1C2;IGFBP6;DNASE1L3;GPM6B"
"BG-1006 Up","12/246",3.53445951916226e-07,3.15655996390488e-05,0,0,7.28948346339651,108.289178599116,"CFD;HPGD;GPX3;MT1M;FAM107A;AQP4;MT1X;NCAM1;PTN;NDRG2;SLC25A4;GPM6B"
"1-EBIO Up","12/246",3.53445951916226e-07,3.15655996390488e-05,0,0,7.28948346339651,108.289178599116,"GSTM2;ALDH6A1;RNF11;HPGD;GPX3;HSPB8;TSC22D3;FHL1;MKNK2;MAL;DNASE1L3;LYVE1"
