feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
ESM1	status	Tumor	2.23273644642333	0.107493504198254	855	423	8.34300218299037e-78	2.08575054574759e-74
MIR4435.2HG	status	Tumor	2.24113331438612	0.107776587653522	855	430	6.04354899066106e-78	2.08575054574759e-74
SERTM1	status	Tumor	-2.22904209610606	0.108822015120452	855	444	4.37644965523096e-76	7.29408275871826e-73
MTHFD1L	status	Tumor	2.21854389834332	0.10843413297162	855	438	6.04787929917023e-76	7.55984912396279e-73
KIF14	status	Tumor	2.16040771920878	0.109205974528555	855	438	6.26240291102059e-72	6.26240291102059e-69
CLEC3B	status	Tumor	-2.07255093453778	0.109426342644838	855	419	5.30887877573516e-67	4.42406564644597e-64
CLSPN	status	Tumor	2.06641546702569	0.10928772218069	855	430	8.15012961175818e-67	5.82152115125585e-64
MAL	status	Tumor	-2.06981905046118	0.110153157280957	855	410	3.90886301771714e-66	2.44303938607321e-63
INHBA	status	Tumor	2.0405494893428	0.109512481364384	855	439	3.1615616189769e-65	1.75642312165383e-62
CST1	status	Tumor	2.05351003282309	0.110422196211979	855	379	5.10454182105305e-65	2.55227091052652e-62
CENPF	status	Tumor	2.03040729532417	0.110740071959836	855	437	1.62699908835144e-63	7.39545040159746e-61
ECT2	status	Tumor	2.02412163942408	0.110460523543028	855	430	1.86838886223622e-63	7.7849535926509e-61
KIF18B	status	Tumor	2.02119621516728	0.110621747645013	855	445	3.76083782340719e-63	1.44647608592584e-60
NFE2L3	status	Tumor	2.00726017316369	0.110515447267655	855	429	1.56473239578435e-62	5.58832998494411e-60
ACAN	status	Tumor	1.99572142608314	0.109927252896167	855	404	1.73292838711757e-62	5.77642795705858e-60
DPT	status	Tumor	-2.00836047433609	0.111044744599228	855	417	4.27419603003906e-62	1.33568625938721e-59
HOXC9	status	Tumor	2.00040695043834	0.111055530729513	855	396	1.11630143121368e-61	3.28323950356965e-59
ASPM	status	Tumor	1.99290799276991	0.110966131582609	855	434	2.23281835435569e-61	6.2022732065436e-59
TPX2	status	Tumor	1.98343113969105	0.111118254834668	855	452	9.35310861486329e-61	2.46134437233244e-58
STIL	status	Tumor	1.96625993534294	0.110802311718156	855	437	3.61948256064069e-60	9.04870640160174e-58
MYOC	status	Tumor	-1.973014247386	0.111321595447511	855	422	4.82244527161057e-60	1.14820125514537e-57
KIF23	status	Tumor	1.95659065772215	0.11072508878996	855	436	9.57006608805507e-60	2.17501502001252e-57
E2F3	status	Tumor	1.96552918171681	0.111555129878699	855	439	1.86112375604894e-59	4.04592120880205e-57
GPX3	status	Tumor	-1.96027435829348	0.111336702945553	855	419	2.19160623859446e-59	4.56584633040512e-57
SCNN1B	status	Tumor	-1.94209140938555	0.110366478250092	855	391	2.49335880212107e-59	4.98671760424214e-57
CITED2	status	Tumor	-1.95666044440596	0.111573442219162	855	416	5.39931143382e-59	1.03832912188846e-56
CFD	status	Tumor	-1.95662834933131	0.111820467032828	855	417	8.93580061370928e-59	1.65477789142765e-56
IQGAP3	status	Tumor	1.94471526779781	0.111315246224184	855	452	1.27569626920699e-58	2.26339094889268e-56
CMTM5	status	Tumor	-1.94802515084287	0.111518886702312	855	447	1.31276675035775e-58	2.26339094889268e-56
CEP55	status	Tumor	1.93353401003945	0.111261036306263	855	459	4.17001141224674e-58	6.95001902041123e-56
MKI67	status	Tumor	1.93333208667693	0.111269997451348	855	463	4.34599446775286e-58	7.00966849637558e-56
VEGFD	status	Tumor	-1.92581867012171	0.11089405909697	855	411	4.8697859664175e-58	7.60904057252734e-56
BUB1	status	Tumor	1.92643198901452	0.111446292245536	855	442	1.37013562910298e-57	2.07596307439846e-55
AQP4	status	Tumor	-1.90872620530249	0.110965434909258	855	376	4.05370203484572e-57	5.96132652183195e-55
PEBP4	status	Tumor	-1.92113049937892	0.111910639966511	855	403	6.29782803257933e-57	8.99689718939905e-55
ARHGAP11A	status	Tumor	1.91242497484631	0.111493589093679	855	437	7.5193950508661e-57	1.0443604237314e-54
CKMT2	status	Tumor	-1.90096300208926	0.110990046755901	855	404	1.0408965403943e-56	1.40661694647878e-54
HELLS	status	Tumor	1.89374489539088	0.111106880414305	855	433	3.00003625107358e-56	3.94741611983365e-54
ANLN	status	Tumor	1.9005949620051	0.111537579247301	855	447	3.17308527485075e-56	4.06805804468044e-54
FOXD2.AS1	status	Tumor	1.90016242851034	0.111528093456693	855	443	3.27281325224623e-56	4.09101656530778e-54
ATAD2	status	Tumor	1.90317171360716	0.112052515499542	855	422	6.41637523758918e-56	7.82484785071851e-54
CWH43	status	Tumor	-1.88979361486619	0.111293666648577	855	362	6.78543701932088e-56	8.07790121347724e-54
RXRG	status	Tumor	-1.8968214097657	0.111882383222944	855	440	9.50812017289417e-56	1.10559536894118e-53
RUNX1	status	Tumor	1.90080440104077	0.112316462483333	855	439	1.39297769920854e-55	1.58292920364606e-53
STX12	status	Tumor	-1.8992294616518	0.112313368400083	855	408	1.65459421598547e-55	1.83843801776164e-53
KIF18A	status	Tumor	1.89341814576235	0.112155728066786	855	435	2.36179134751663e-55	2.56716450817025e-53
CIP2A	status	Tumor	1.88230558717549	0.111661205125808	855	427	3.23250676351671e-55	3.43883698246458e-53
HOXC11	status	Tumor	1.89588623571266	0.112485816083364	855	409	3.35119863271602e-55	3.49083190907919e-53
SOX9	status	Tumor	1.89414774324752	0.112496389611786	855	468	4.15862478590597e-55	4.24349467949589e-53
KIF20A	status	Tumor	1.88846117718875	0.11218593173796	855	453	4.37994045545952e-55	4.37994045545952e-53
HJURP	status	Tumor	1.8818025500663	0.11184591546707	855	453	4.86906396502112e-55	4.77359212256973e-53
KAT2B	status	Tumor	-1.89091586421013	0.112716376537345	855	421	9.06035864630123e-55	8.71188331375118e-53
GNG7	status	Tumor	-1.88016795774593	0.112154863536058	855	432	1.05233645026128e-54	9.92770236095548e-53
COL10A1	status	Tumor	1.86313800964386	0.11116043153356	855	403	1.09621084944283e-54	1.01501004578039e-52
HOXC.AS2	status	Tumor	1.87507688618093	0.112112125044609	855	396	1.72273386525804e-54	1.56612169568913e-52
ADH7	status	Tumor	-1.85903077450683	0.111221472837466	855	369	1.96289743887115e-54	1.72400191816021e-52
TOP2A	status	Tumor	1.87713430036014	0.11230523260466	855	451	1.96536218670264e-54	1.72400191816021e-52
NEK2	status	Tumor	1.86984940364489	0.112024113195084	855	442	2.6298587527e-54	2.22869385822034e-52
BRCA2	status	Tumor	1.8740849545962	0.112269861134455	855	430	2.59066815761197e-54	2.22869385822034e-52
VSTM2A	status	Tumor	-1.87170381059574	0.112167568075596	855	460	2.7944936968921e-54	2.32874474741008e-52
NUF2	status	Tumor	1.86367800890967	0.111996643624924	855	438	5.00168285905906e-54	4.09974004840906e-52
MTBP	status	Tumor	1.84820521765055	0.112104480968231	855	430	3.46361219511134e-53	2.79323564121882e-51
BMP8A	status	Tumor	1.84669290808008	0.112137938991233	855	425	4.36201547719952e-53	3.46191704539645e-51
HPCAL4	status	Tumor	-1.85637069852043	0.112851357549482	855	420	5.4889384119695e-53	4.28823313435118e-51
PINK1	status	Tumor	-1.85065082219422	0.112663464512041	855	429	7.35062573993755e-53	5.65432749225965e-51
DTL	status	Tumor	1.83385309350012	0.11176674708688	855	431	9.2645162030321e-53	7.01857288108493e-51
