"gene_id","log2FoldChange","AveExpr","t","pvalue","padj","B","gene_id_clean","sig","hgnc_symbol","gene_biotype"
"ENSG00000221867.9",4.03481252316843,-1.89614072933504,2.58887416307576,0.00994080241939113,0.0199060965840565,-2.91337815184035,"ENSG00000221867","Up","MAGEA3","MAGE family member A3"
"ENSG00000143013.13",-0.473528339249586,6.45316424330936,-2.58884495394122,0.00994163298730963,0.0199060965840565,-4.21177403273718,"ENSG00000143013","NS","LMO4","LIM domain only 4"
"ENSG00000117475.14",-0.234623631491164,4.82632423821737,-2.5888352147473,0.00994190993713651,0.0199060965840565,-4.10426361571231,"ENSG00000117475","NS","BLZF1","basic leucine zipper nuclear factor 1"
"ENSG00000132470.14",0.564820822868864,8.69220780509937,2.58873857399593,0.00994465844788012,0.0199096710481259,-4.21306454617474,"ENSG00000132470","NS","ITGB4","integrin subunit beta 4"
"ENSG00000203667.10",0.405880758952729,-0.161664869247909,2.58870716452703,0.00994555189492553,0.0199096710481259,-3.44985076239926,"ENSG00000203667","NS","COX20","cytochrome c oxidase assembly factor COX20"
"ENSG00000116212.15",0.269100946001815,4.43721506085288,2.58808526363311,0.00996325673814345,0.0199432521939728,-4.00672541755411,"ENSG00000116212","NS","LRRC42","leucine rich repeat containing 42"
"ENSG00000247271.7",-0.340942153825794,2.24608092675305,-2.5875026142701,0.0099798696853238,0.0199746416492258,-3.78172588047908,"ENSG00000247271","NS","ZBED5-AS1","ZBED5 antisense RNA 1"
"ENSG00000147119.4",-0.394157270068376,1.87217429123198,-2.58742457291904,0.00998209673940841,0.0199772346652998,-3.74175088135798,"ENSG00000147119","NS","CHST7","carbohydrate sulfotransferase 7"
"ENSG00000033627.17",-0.236536263544605,6.04242713025257,-2.58614415087665,0.0100186994244744,0.0200486169503852,-4.20080477060615,"ENSG00000033627","NS","ATP6V0A1","ATPase H+ transporting V0 subunit a1"
"ENSG00000133030.22",-0.241767895239264,7.3224136907436,-2.58590630075817,0.0100255119023028,0.0200603777063618,-4.22433877031424,"ENSG00000133030","NS","MPRIP","myosin phosphatase Rho interacting protein"
"ENSG00000119487.17",-0.180668112730142,5.89657460700755,-2.58583672698761,0.0100275054092057,0.0200620260715963,-4.19342752509419,"ENSG00000119487","NS","MAPKAP1","MAPK associated protein 1"
"ENSG00000171105.14",0.277390943743045,6.76815097424618,2.5858122570232,0.0100282066346877,0.0200620260715963,-4.21131420202892,"ENSG00000171105","NS","INSR","insulin receptor"
"ENSG00000234797.5",-0.356316054845142,2.92583341677705,-2.58577278418175,0.0100293378836632,0.0200624177085199,-3.87245973747181,"ENSG00000234797","NS","RPS3AP6","RPS3A pseudogene 6"
"ENSG00000235505.7",-0.491788991072501,1.07371836754782,-2.58571470948367,0.0100310024490514,0.0200628694009952,-3.67671461479819,"ENSG00000235505","NS",NA,NA
"ENSG00000234996.4",0.727575473182707,-0.105753744203864,2.58569963015551,0.0100314347004976,0.0200628694009952,-3.43539974994256,"ENSG00000234996","NS","ACTG1P25","actin gamma 1 pseudogene 25"
"ENSG00000188895.12",0.297362681807718,6.26003165943049,2.58560414886226,0.0100341720740062,0.0200664727992481,-4.19050938211271,"ENSG00000188895","NS","MSL1","MSL complex subunit 1"
"ENSG00000269416.6",1.22612659745543,0.989331761136734,2.5850787224764,0.0100492475811885,0.0200947471912511,-3.5323798536573,"ENSG00000269416","Up","LINC01224","long intergenic non-protein coding RNA 1224"
"ENSG00000236120.7",-0.677848312560676,-1.64222669241217,-2.58503859168352,0.0100503998433535,0.0200951776095991,-3.38679209063834,"ENSG00000236120","NS","LINC03070","long intergenic non-protein coding RNA 3070"
"ENSG00000136942.15",-0.338066097174089,8.67625712892571,-2.58497642284483,0.0100521851097329,0.0200968734840433,-4.2131268409525,"ENSG00000136942","NS","RPL35","ribosomal protein L35"
"ENSG00000173080.6",1.0278196768876,-1.87377947546904,2.58419093595958,0.0100747658994553,0.0201401407046718,-3.16875529779027,"ENSG00000173080","Up","RXFP4","relaxin family peptide/INSL5 receptor 4"
"ENSG00000183273.7",-0.930404923096769,-2.73238739203403,-2.58360438722304,0.0100916572597058,0.0201720273643071,-3.28005416460823,"ENSG00000183273","NS","CCDC60","coiled-coil domain containing 60"
"ENSG00000121797.10",0.589841005341473,2.95795109100705,2.58215153453359,0.01013360534295,0.0202539888336352,-3.79478697962989,"ENSG00000121797","NS","CCRL2","C-C motif chemokine receptor like 2"
"ENSG00000270177.1",-0.359548647795673,-0.941712035546156,-2.58208491631689,0.0101355325343368,0.0202559529150487,-3.46046561117312,"ENSG00000270177","NS",NA,NA
"ENSG00000100726.15",0.297063773503924,4.98714574057478,2.58170826008149,0.0101464349432717,0.0202745096137729,-4.08783147617983,"ENSG00000100726","NS","TELO2","telomere maintenance 2"
"ENSG00000257285.6",0.434200787436194,-0.265044320728793,2.58169385595807,0.0101468520821288,0.0202745096137729,-3.46083394066141,"ENSG00000257285","NS","PRMT5-DT","PRMT5 divergent transcript"
"ENSG00000116120.11",0.274793980339623,5.68973232027546,2.58165700997398,0.0101479191998886,0.0202745096137729,-4.16426582485141,"ENSG00000116120","NS","FARSB","phenylalanyl-tRNA synthetase subunit beta"
"ENSG00000166323.13",0.420446931230091,-0.848523065056663,2.58163352875092,0.0101485993054113,0.0202745096137729,-3.37973152887113,"ENSG00000166323","NS","C11orf65","chromosome 11 open reading frame 65"
"ENSG00000067829.19",-0.262480498682941,5.99120765299172,-2.58142436999909,0.010154659135262,0.020284726137745,-4.2122453134738,"ENSG00000067829","NS","IDH3G","isocitrate dehydrogenase (NAD(+)) 3 non-catalytic subunit gamma"
"ENSG00000017427.17",-0.863516167103204,0.569279628086613,-2.58110139902057,0.0101640227271478,0.0203015396671707,-3.67350987551491,"ENSG00000017427","NS","IGF1","insulin like growth factor 1"
"ENSG00000171204.13",0.26982838363607,4.64858486821449,2.58099835325446,0.0101670118580775,0.0203041431383119,-4.05335318959415,"ENSG00000171204","NS","TMEM126B","transmembrane protein 126B"
"ENSG00000171843.17",-0.408779309383805,4.16863383601641,-2.58099119006697,0.0101672196755726,0.0203041431383119,-4.06747873542549,"ENSG00000171843","NS","MLLT3","MLLT3 super elongation complex subunit"
"ENSG00000277182.1",0.691089076821954,-1.2272679868153,2.58090816853404,0.0101696285627139,0.0203070627705737,-3.29047266615515,"ENSG00000277182","NS","LOC100287808","uncharacterized LOC100287808"
"ENSG00000121406.9",-0.557746914773074,1.65368692350089,-2.58020999623549,0.0101899063575558,0.0203440769268582,-3.75212100395205,"ENSG00000121406","NS","ZNF549","zinc finger protein 549"
"ENSG00000089234.16",0.181924129343813,4.64459180189701,2.58020463467433,0.0101900622189831,0.0203440769268582,-4.06293012747942,"ENSG00000089234","NS","BRAP","BRCA1 associated protein"
"ENSG00000115266.12",-0.419340719580287,2.18041125286175,-2.57978480463718,0.010202273358065,0.0203665600332368,-3.79624937537209,"ENSG00000115266","NS","APC2","APC regulator of WNT signaling pathway 2"
"ENSG00000092439.16",0.255379497368242,5.61842537860683,2.57935765180009,0.0102147109001842,0.0203894908754048,-4.16480679357014,"ENSG00000092439","NS","TRPM7","transient receptor potential cation channel subfamily M member 7"
"ENSG00000087470.18",0.231795587999702,6.13673081155683,2.57930471888139,0.0102162531071833,0.020390671394756,-4.20185067805386,"ENSG00000087470","NS","DNM1L","dynamin 1 like"
"ENSG00000163536.13",-0.407972214222816,1.74921038132848,-2.57900806217716,0.0102249000856541,0.0204060308242078,-3.75097742608442,"ENSG00000163536","NS","SERPINI1","serpin family I member 1"
"ENSG00000229891.2",-0.579485148284815,0.362446362628142,-2.57894799125836,0.0102266518342771,0.0204076277321956,-3.63216524521258,"ENSG00000229891","NS","LINC01315","long intergenic non-protein coding RNA 1315"
"ENSG00000227155.7",0.606920140775674,-1.41425361238821,2.57858671609786,0.0102371927576885,0.0204267618051161,-3.28469178210348,"ENSG00000227155","NS","LOC124902108","uncharacterized LOC124902108"
"ENSG00000166341.8",-0.507974409590455,5.02001930449288,-2.57829725718683,0.0102456452996847,0.0204417256579251,-4.16939884326646,"ENSG00000166341","NS","DCHS1","dachsous cadherin-related 1"
"ENSG00000228499.1",0.622530283930939,-1.73008094478409,2.57786309080987,0.0102583351567931,0.0204651400718683,-3.24842794730397,"ENSG00000228499","NS",NA,NA
"ENSG00000130764.10",-0.189154566102255,5.58384636188178,-2.57765618819581,0.0102643874635805,0.0204753096031947,-4.19571487168828,"ENSG00000130764","NS","LRRC47","leucine rich repeat containing 47"
"ENSG00000178605.13",-0.266746756967924,5.15847107565403,-2.57750992122123,0.0102686679829881,0.0204807355218271,-4.1702950938405,"ENSG00000178605","NS","GTPBP6","GTP binding protein 6 (putative)"
"ENSG00000243710.8",0.723888106508006,-1.93064244099038,2.57747531255438,0.0102696810427043,0.0204807355218271,-3.21135698682047,"ENSG00000243710","NS","CFAP57","cilia and flagella associated protein 57"
"ENSG00000241489.8",0.598144010684927,-1.76347866617046,2.57746535689531,0.0102699724797971,0.0204807355218271,-3.23191539978806,"ENSG00000241489","NS",NA,NA
"ENSG00000126698.11",-0.191889060934407,5.99497937825634,-2.57732047104748,0.0102742146332046,0.0204872902857931,-4.22022310275541,"ENSG00000126698","NS","DNAJC8","DnaJ heat shock protein family (Hsp40) member C8"
"ENSG00000180008.9",0.250038062075764,4.70297487359363,2.57718128135062,0.0102782914811415,0.02049351423434,-4.07029479560868,"ENSG00000180008","NS","SOCS4","suppressor of cytokine signaling 4"
"ENSG00000244731.8",0.882513483384696,3.35408208301448,2.57707139980189,0.0102815109176214,0.0204967461008502,-3.81277711505456,"ENSG00000244731","NS","C4A","complement C4A (Rodgers blood group)"
"ENSG00000134755.17",-0.761814487464431,5.76527744793015,-2.57706072042329,0.0102818238623961,0.0204967461008502,-4.23155720533499,"ENSG00000134755","NS","DSC2","desmocollin 2"
"ENSG00000261934.2",-0.503106287392908,0.648874302300107,-2.57695201779488,0.0102850097301797,0.0205011914372557,-3.65647872179275,"ENSG00000261934","NS","PCDHGA9","protocadherin gamma subfamily A, 9"
"ENSG00000006194.10",0.211280453438743,4.56237571779858,2.57645959783212,0.0102994526694494,0.0205280726718412,-4.05838814080161,"ENSG00000006194","NS","ZNF263","zinc finger protein 263"
"ENSG00000130347.13",0.390223806770579,2.76833873819975,2.57626290549074,0.0103052268206638,0.0205376725579365,-3.80078281316764,"ENSG00000130347","NS","RTN4IP1","reticulon 4 interacting protein 1"
"ENSG00000188959.9",1.03608059406702,4.67206985169829,2.57601395418806,0.0103125392441614,0.0205503360555925,-4.01406586532874,"ENSG00000188959","Up","C9orf152","chromosome 9 open reading frame 152"
"ENSG00000267493.4",0.380872007041025,0.0711706691545065,2.57581496391981,0.0103183874983906,0.02056007974454,-3.52315690480173,"ENSG00000267493","NS","CIRBP-AS1","CIRBP antisense RNA 1"
"ENSG00000182257.8",-0.423760046494138,-1.37608801214036,-2.57543578474489,0.0103295396402762,0.0205803889934376,-3.41253118006583,"ENSG00000182257","NS",NA,NA
"ENSG00000188176.12",-0.897976909666669,-0.666001809577641,-2.5753800661954,0.0103311793003453,0.0205817437320209,-3.56450961055504,"ENSG00000188176","NS","SMTNL2","smoothelin like 2"
"ENSG00000235560.4",0.413344069944946,-0.363551486320268,2.57526036147348,0.0103347027023254,0.0205868506552174,-3.46783324880635,"ENSG00000235560","NS","ZNF747-DT","ZNF747 divergent transcript"
"ENSG00000102898.12",0.282564425961879,6.63087156146651,2.57515414947773,0.0103378298562473,0.020591167372256,-4.2341255439993,"ENSG00000102898","NS","NUTF2","nuclear transport factor 2"
"ENSG00000002834.18",0.324671778020839,8.22471572425296,2.57473384275938,0.0103502130543525,0.0206139180129685,-4.25098460999514,"ENSG00000002834","NS","LASP1","LIM and SH3 protein 1"
"ENSG00000113441.16",-0.289231239455637,6.13558562908985,-2.57412345350481,0.0103682201027839,0.0206478640843442,-4.2363851583076,"ENSG00000113441","NS","LNPEP","leucyl and cystinyl aminopeptidase"
"ENSG00000165240.20",-0.287601549530762,4.35016999084193,-2.57403875595942,0.0103707209675135,0.0206509268216616,-4.09309249980739,"ENSG00000165240","NS","ATP7A","ATPase copper transporting alpha"
"ENSG00000154114.12",-0.410131325160743,3.05933865772783,-2.57393852102397,0.0103736813006488,0.0206549038319296,-3.92205315297489,"ENSG00000154114","NS","TBCEL","tubulin folding cofactor E like"
"ENSG00000173868.12",-0.487956298049111,-0.199590964029771,-2.57346054015916,0.0103878083411394,0.0206811119275971,-3.58639410034293,"ENSG00000173868","NS","PHOSPHO1","phosphoethanolamine/phosphocholine phosphatase 1"
"ENSG00000124608.5",0.317716717056536,4.46826997170718,2.57320714265248,0.0103953046364209,0.0206941152169947,-4.04168949831485,"ENSG00000124608","NS","AARS2","alanyl-tRNA synthetase 2, mitochondrial"
"ENSG00000253981.5",0.65650825336178,-1.81075968213959,2.57271047424128,0.010410011661975,0.020721469287425,-3.24452660812158,"ENSG00000253981","NS",NA,NA
"ENSG00000133107.15",-0.678506217228584,0.668562563492018,-2.57236274280832,0.0104203195140552,0.0207400623942857,-3.68275897588303,"ENSG00000133107","NS","TRPC4","transient receptor potential cation channel subfamily C member 4"
"ENSG00000259635.1",-0.658545887606292,-1.9104370677131,-2.57227409119483,0.0104229488835718,0.0207433706159133,-3.36013509636684,"ENSG00000259635","NS",NA,NA
"ENSG00000109911.19",-0.210841552645658,3.79017966972801,-2.57200307225191,0.010430990864835,0.0207574492054609,-4.01085406701509,"ENSG00000109911","NS","ELP4","elongator acetyltransferase complex subunit 4"
"ENSG00000148303.17",-0.292159049966545,9.67971429017317,-2.57196533168634,0.0104321111849491,0.0207577525025439,-4.22715989394634,"ENSG00000148303","NS","RPL7A","ribosomal protein L7a"
"ENSG00000180098.9",-0.208366320861586,3.66410211967443,-2.57179828799353,0.0104370711289997,0.0207656950953268,-3.99334231265823,"ENSG00000180098","NS","TRNAU1AP","tRNA selenocysteine 1 associated protein 1"
"ENSG00000225405.3",-0.573291865291166,-0.673835330927745,-2.57160623372122,0.0104427763010282,0.0207736081869359,-3.55434772890134,"ENSG00000225405","NS","RPS15AP17","ribosomal protein S15a pseudogene 17"
"ENSG00000167325.15",0.298564796920261,5.87897832583174,2.57159918875596,0.0104429856319759,0.0207736081869359,-4.20328878575487,"ENSG00000167325","NS","RRM1","ribonucleotide reductase catalytic subunit M1"
"ENSG00000168090.10",-0.276411745685489,6.35528200083598,-2.57124377094644,0.0104535512204871,0.0207926970390064,-4.2506391999431,"ENSG00000168090","NS","COPS6","COP9 signalosome subunit 6"
"ENSG00000214711.10",-1.10701658439256,-1.93667940348462,-2.57101938239065,0.0104602265845549,0.0208040451945065,-3.41127983420063,"ENSG00000214711","Down","CAPN14","calpain 14"
"ENSG00000090863.12",0.210155020532845,7.71364208752424,2.57069863224399,0.0104697752290786,0.0208211053007067,-4.26262107119039,"ENSG00000090863","NS","GLG1","golgi glycoprotein 1"
"ENSG00000113119.13",0.259859166520981,3.18779963283812,2.569578344788,0.0105031869562216,0.0208856140438691,-3.8784586936603,"ENSG00000113119","NS","TMCO6","transmembrane and coiled-coil domains 6"
"ENSG00000165527.7",-0.255532074215074,7.09421828882878,-2.56943148984011,0.0105075738421275,0.0208924002056617,-4.26566443738414,"ENSG00000165527","NS","ARF6","ADP ribosylation factor 6"
"ENSG00000151025.11",1.25892195773897,0.626013748777654,2.56920208333834,0.0105144300004462,0.0209040943533485,-3.51300517821866,"ENSG00000151025","Up","GPR158","G protein-coupled receptor 158"
"ENSG00000114739.14",0.408099494010877,3.57750565963318,2.56848822831027,0.0105357901823118,0.020944619600469,-3.91355418602767,"ENSG00000114739","NS","ACVR2B","activin A receptor type 2B"
"ENSG00000197332.9",0.482694600585443,-1.59165110044004,2.56839321810874,0.0105386360240582,0.0209483351721153,-3.29969470839993,"ENSG00000197332","NS",NA,NA
"ENSG00000196653.12",-0.604374426012159,1.48712099029665,-2.56712267181667,0.010576758696556,0.0210221656168991,-3.76984670980574,"ENSG00000196653","NS","ZNF502","zinc finger protein 502"
"ENSG00000177595.18",0.323828974930391,4.0660809063545,2.56684763373841,0.0105850273849586,0.0210366506623874,-3.9991653130214,"ENSG00000177595","NS","PIDD1","p53-induced death domain protein 1"
"ENSG00000240065.8",0.563838974855461,5.91174244363557,2.56661759283003,0.0105919477173008,0.0210464912238322,-4.20580200122441,"ENSG00000240065","NS","PSMB9","proteasome 20S subunit beta 9"
"ENSG00000151655.19",1.39979716041483,-1.07514696560182,2.56659443855161,0.0105926444922269,0.0210464912238322,-3.25742779640633,"ENSG00000151655","Up","ITIH2","inter-alpha-trypsin inhibitor heavy chain 2"
"ENSG00000187372.11",0.632032067268922,2.13839336524014,2.56658518454069,0.0105929229819101,0.0210464912238322,-3.73142557254397,"ENSG00000187372","NS","PCDHB13","protocadherin beta 13"
"ENSG00000109787.13",-0.27045225316222,7.11192995907406,-2.5657451139054,0.0106182312543222,0.021094820516924,-4.27512013006253,"ENSG00000109787","NS","KLF3","KLF transcription factor 3"
"ENSG00000179085.8",-0.355470433090584,4.21224458626355,-2.56410492467864,0.010667799746824,0.021191333213263,-4.11279531859134,"ENSG00000179085","NS","DPM3","dolichyl-phosphate mannosyltransferase subunit 3, regulatory"
"ENSG00000046889.19",-0.509055644196177,3.05937349723375,-2.56394133923819,0.010672754800218,0.0211982282468229,-3.95472184213694,"ENSG00000046889","NS","PREX2","phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 2"
"ENSG00000140543.15",0.504699334774263,-0.335154698509942,2.56392507282787,0.0106732476270257,0.0211982282468229,-3.4754389078657,"ENSG00000140543","NS","DET1","DET1 partner of COP1 E3 ubiquitin ligase"
"ENSG00000148288.13",-0.491543499230643,1.6679887970477,-2.56383786471021,0.0106758901356877,0.021201513089171,-3.79351624025067,"ENSG00000148288","NS","GBGT1","globoside alpha-1,3-N-acetylgalactosaminyltransferase 1 (FORS blood group)"
