"gene","logFC","AveExpr","t","P.Value","adj.P.Val","sig"
"CREBL2",0.224263037631383,-0.0227378643375904,1.10756699566808,0.268049098399737,0.37314540473324,"NS"
"JUND",-0.224212081157575,-0.0218008417163674,-1.10731533712818,0.268157850221159,0.373256513435063,"NS"
"NUDT16",0.224184354579421,-0.0225939772741097,1.107178403984,0.26821703729733,0.373298615030024,"NS"
"ROS1",0.224098789104681,-0.0235325672544437,1.10675582210518,0.268399747873354,0.373512606302556,"NS"
"TMEM217",0.224068654417842,-0.0229238875759292,1.10660699604396,0.268464115743464,0.373536519182742,"NS"
"EVI2A",0.224063630268722,-0.0231115811143316,1.10658218329816,0.268474848386945,0.373536519182742,"NS"
"IGSF10",-0.223729222686989,-0.0221603350616603,-1.10493064586899,0.269189876261428,0.374490963534962,"NS"
"HLA-DQB2",0.22361667879276,-0.0231714557808091,1.10437482577429,0.269430810507456,0.374785724656064,"NS"
"KRT13",0.223486257451049,-0.0229202268449764,1.10373071439894,0.269710201893427,0.375133911389186,"NS"
"RFT1",-0.22345742067768,-0.0232557927651096,-1.10358829833795,0.269772003468143,0.375152389620285,"NS"
"QDPR",0.223439588703581,-0.0227098086192028,1.10350023163651,0.269810224951279,0.375152389620285,"NS"
"EHHADH",0.223439349028816,-0.0230500477598655,1.10349904795567,0.269810738701247,0.375152389620285,"NS"
"C1QTNF1",0.22331181061237,-0.0231553697733679,1.10286917447216,0.270084216271542,0.375492164872453,"NS"
"RAB43",0.223281059804295,-0.0230556980219413,1.10271730557538,0.270150182926057,0.375543400103806,"NS"
"AVPR2",0.223171218064265,-0.0226388439315272,1.10217483059917,0.270385905719542,0.375830581667712,"NS"
"CLTCL1",0.22304508020838,-0.0232326919197528,1.10155187405868,0.270656774244319,0.376166547891119,"NS"
"CD19",-0.222836491972201,-0.0227229461874788,-1.10052172014426,0.271105104757675,0.376738401701609,"NS"
"TMEM91",0.22281910927445,-0.0227871082727764,1.10043587228218,0.27114248932984,0.376738401701609,"NS"
"ING3",0.222812896922901,-0.0228995405488172,1.10040519136563,0.271155850949511,0.376738401701609,"NS"
"MYO7A",0.222732687767993,-0.0236045177571635,1.10000906272283,0.271328406526643,0.376937546126781,"NS"
"CD101",0.222659720297788,-0.0230587910815265,1.09964869856024,0.271485448248954,0.377107056385892,"NS"
"PELI2",-0.222648828681307,-0.0226468011738968,-1.0995949081761,0.271508894693835,0.377107056385892,"NS"
"ARHGEF16",0.222493852786758,-0.0234119806369454,1.09882952932571,0.271842662450266,0.377529985243968,"NS"
"SLC27A1",0.222412981714247,-0.0230052773700094,1.09843013167301,0.272016943985347,0.377731355416837,"NS"
"RAET1E",0.222286753375474,-0.0227378118339717,1.09780672826503,0.272289125726861,0.378068614935499,"NS"
"CABP4",0.222256377651925,-0.0233098249329374,1.09765671179675,0.272354651649404,0.378118894804183,"NS"
"ARL10",0.222021268292253,-0.0229571688117104,1.09649557811241,0.272862190019645,0.378782758185902,"NS"
"HPCA",-0.221998407180676,-0.0230856851288901,-1.09638267402918,0.272911575550059,0.378810546973014,"NS"
"ZFYVE9",0.221941281652279,-0.0226106007301026,1.09610054840326,0.273035007233829,0.378941097300318,"NS"
"ST18",0.221908645151891,-0.0230523175869098,1.09593936664515,0.273105542372247,0.378979283952674,"NS"
"PPP2R5C",0.221901362982121,-0.0226860884048644,1.0959034022215,0.2731212825509,0.378979283952674,"NS"
"FUT8",0.221847215735088,-0.0233521103400757,1.09563598542222,0.27323833956225,0.379077007141721,"NS"
"TTLL2",-0.221841598280044,-0.0233685033367205,-1.09560824251874,0.273250485495288,0.379077007141721,"NS"
"ZNF785",0.221806080035688,-0.0233277093450518,1.09543282870286,0.273327290779197,0.379142781348625,"NS"
"TMEM79",0.221758975543268,-0.0228347126172202,1.09520019392852,0.273429173139547,0.37920604975296,"NS"
"IKBKG",0.221757808481058,-0.0227709155162507,1.0951944301629,0.273431697709302,0.37920604975296,"NS"
"EFR3B",0.221722587490653,-0.023200252293543,1.09502048439395,0.273507894673523,0.379228578524954,"NS"
"ARHGAP20",-0.221717495172163,-0.0220642334162685,-1.09499533498034,0.273518912578063,0.379228578524954,"NS"
"ANKRD12",0.221709532297979,-0.0228444132020107,1.09495600876444,0.273536141917682,0.379228578524954,"NS"
"SEPSECS",0.221679882308478,-0.0232486361364935,1.09480957647609,0.273600302380499,0.37927676522365,"NS"
"TMEM37",-0.221648477520672,-0.0222387067029005,-1.09465447777214,0.273668271319678,0.379330220476308,"NS"
"CARD6",0.221631789010972,-0.022699395208751,1.0945720582939,0.273704394721591,0.379339528044892,"NS"
"PLEKHB2",0.221485257848275,-0.0233216748003467,1.09384838540802,0.274021711218943,0.379701306165835,"NS"
"FMO4",-0.221484062392381,-0.0220743148885139,-1.09384248141462,0.274024301038666,0.379701306165835,"NS"
"SCGB3A1",-0.22138760853081,-0.0225703142571525,-1.09336612510192,0.274233312515057,0.379942553535106,"NS"
"GPR132",0.221376534816415,-0.023306864849235,1.09331143539151,0.274257315758227,0.379942553535106,"NS"
"RIMS3",-0.221361181814926,-0.022135260924652,-1.0932356115825,0.274290597104338,0.379947853527583,"NS"
"CACNA2D1",0.221312106050814,-0.0227641274518652,1.09299324129629,0.274396999203544,0.380054428511384,"NS"
"NFYB",-0.22127977284097,-0.0233193965567788,-1.09283355739802,0.274467116856766,0.380110730119758,"NS"
"SCARA3",0.22124330303339,-0.022389767645279,1.09265344410052,0.274546219802889,0.38017946207595,"NS"
"UNC80",-0.221207111732996,-0.0223753313100132,-1.09247470626539,0.274624734058644,0.380247364171581,"NS"
"SEZ6L2",0.221129337954915,-0.0236031186155679,1.0920906052087,0.274793510195475,0.380440215521244,"NS"
"HNRNPA1",0.220976042156044,-0.0233927100553712,1.09133352384033,0.275126383296462,0.380849754089583,"NS"
"SECISBP2L",0.220965920023199,-0.0222686425086322,1.09128353370204,0.275148372614996,0.380849754089583,"NS"
"SNAPC4",0.220943124310761,-0.0235654145450763,1.09117095260528,0.275197898407221,0.380877434716174,"NS"
"SEC14L1",0.220749118136294,-0.0227612624645728,1.09021281506258,0.27561964100486,0.381420206986556,"NS"
"CMBL",0.220706448554561,-0.0229278020688878,1.09000208296447,0.275712457905238,0.381507723076557,"NS"
"KLK15",0.220665624211548,-0.0232873835456059,1.08980046393969,0.275801280913875,0.381589694573428,"NS"
"TSPAN2",0.220471671211275,-0.0225113573121942,1.08884258900818,0.276223538172315,0.382124076342696,"NS"
"ZNF514",0.2204610087851,-0.0235066032396661,1.08878993052531,0.2762467642372,0.382124076342696,"NS"
"PTX3",-0.220424944108589,-0.0220988393570301,-1.08861181804706,0.27632533413676,0.38219177407571,"NS"
"IPCEF1",-0.220256971475273,-0.0227393356719545,-1.08778225225324,0.276691477240165,0.38265716360254,"NS"
"TRIM35",0.220193884705935,-0.0229690988347584,1.08747068586976,0.276829077796892,0.382806418793109,"NS"
"FLRT1",-0.220101309234612,-0.0220789384753367,-1.08701348374797,0.277031081516883,0.383044690801402,"NS"
"IL12RB2",0.220064366255531,-0.023248999682663,1.08683103360021,0.277111720741499,0.383100649538602,"NS"
"PLEKHA8",0.220055556594468,-0.0236100343882679,1.08678752536123,0.277130952852523,0.383100649538602,"NS"
"INO80C",0.219976285343564,-0.022489592868911,1.08639602874131,0.27730404848869,0.383263279634533,"NS"
"MRPS6",0.219974465558348,-0.0230010855201326,1.0863870413751,0.277308023011791,0.383263279634533,"NS"
"CCDC91",0.219883587722821,-0.0229565232578452,1.08593822336064,0.277506555166626,0.383496577575992,"NS"
"ZBTB12",-0.219794898402505,-0.0232735631314249,-1.08550021375778,0.277700399598351,0.383723348089891,"NS"
"STK32A",-0.219717902383661,-0.0224305830138209,-1.08511995381762,0.277868761240533,0.383885331645619,"NS"
"KY",-0.219714067400488,-0.0218902750985707,-1.08510101400107,0.277877148738285,0.383885331645619,"NS"
"SARDH",-0.219657776237328,-0.0228164462161873,-1.08482300905151,0.278000283065274,0.384014312621436,"NS"
"CHODL",-0.219448502298433,-0.0216118173899356,-1.08378946865974,0.278458385892518,0.384605923506541,"NS"
"CHST10",0.21940246016932,-0.0228594758452921,1.08356208057495,0.278559241493847,0.384680217527257,"NS"
"SNCG",0.219380514060312,-0.0222002166655288,1.08345369541136,0.278607323343236,0.384680217527257,"NS"
"KIF13B",0.219375760416862,-0.0230572494502483,1.08343021861086,0.278617738870483,0.384680217527257,"NS"
"ELAC1",0.219369495811906,-0.0226685392183681,1.08339927963062,0.278631465412603,0.384680217527257,"NS"
"SLC39A11",0.219327769064852,-0.0232769909985533,1.0831932039065,0.278722905733987,0.384765278367155,"NS"
"FAM117A",-0.219249175758682,-0.021726530706395,-1.08280505544961,0.278895191158171,0.384961912332718,"NS"
"NECAB1",-0.219207081109477,-0.0220803140244553,-1.08259716276856,0.278987497177845,0.385048119633749,"NS"
"AGR3",0.21914359625299,-0.023388297317143,1.08228363035362,0.279126747384054,0.38516474603903,"NS"
"TUBB1",-0.219141329975425,-0.0232749235803351,-1.08227243789738,0.279131719200934,0.38516474603903,"NS"
"FBXL5",0.219122312785474,-0.0219499861940703,1.082178517775,0.279173441964973,0.385181113264113,"NS"
"NDUFAF1",0.218949512591996,-0.0224567496849777,1.0813251101285,0.279552751298516,0.385663202032038,"NS"
"PRKAB1",0.218925168411303,-0.0230058650097836,1.08120488161757,0.279606216735496,0.385695710584019,"NS"
"STRADB",-0.218721835575614,-0.0223676563058343,-1.0802006825292,0.280053054034636,0.386270781008637,"NS"
"CBY1",0.218700206344257,-0.0226167440020272,1.08009386232804,0.280100614231263,0.386291816107979,"NS"
"MAPK15",-0.218687662283178,-0.0236074655127963,-1.08003191102215,0.280128199695638,0.386291816107979,"NS"
"GPR3",-0.21858214869389,-0.0234265664973282,-1.07951081146726,0.280360306174337,0.386570560058019,"NS"
"PDE5A",0.218509857365842,-0.0226386412663209,1.07915378656532,0.280519406445638,0.386698290633082,"NS"
"TMEM129",-0.218505734976865,-0.0224223692588337,-1.07913342733884,0.280528480933543,0.386698290633082,"NS"
"PROC",0.218499194095565,-0.0234293177883927,1.07910112391369,0.280542879583253,0.386698290633082,"NS"
"ACAD10",0.218433191831138,-0.0229530549655562,1.0787751587859,0.280688200550418,0.386825583954659,"NS"
"SPATA7",0.218423844349042,-0.0232886332266811,1.07872899441227,0.280708785569014,0.386825583954659,"NS"
"CBLN1",-0.218416393260705,-0.0224052171111184,-1.07869219575114,0.280725195084856,0.386825583954659,"NS"
"MAGEC1",-0.218395761763763,-0.0232174039716862,-1.07859030305707,0.280770635185122,0.386836199218555,"NS"
"SLC14A1",0.218379737101593,-0.0227635381101173,1.07851116212006,0.280805932350056,0.386836199218555,"NS"
"ANAPC2",-0.218372049093024,-0.0230121813435849,-1.07847319338191,0.280822867624045,0.386836199218555,"NS"
"NDUFS1",0.218335600416861,-0.0225630351898666,1.07829318444606,0.280903166815764,0.38690549372734,"NS"
"KCNC4",0.218214275415422,-0.0233049753412295,1.07769399713119,0.281170567276064,0.387232452198799,"NS"
"RAB4B",0.21818818582642,-0.0234629219431734,1.07756514857899,0.281228091328595,0.387270326683842,"NS"
"IMPA2",0.218028328057871,-0.0224604216121336,1.07677565963638,0.281580730728565,0.387714543730547,"NS"
"RANGRF",0.217956082846334,-0.0229049829190025,1.07641886248988,0.281740198969378,0.387892712830185,"NS"
"ANKRD55",-0.217936726591988,-0.0230180637125433,-1.07632326783148,0.281782934805489,0.387910146857631,"NS"
"AK3",0.217770612141698,-0.0223102094107117,1.07550287903898,0.282149872517297,0.388373834766899,"NS"
"KCTD18",0.217680652656552,-0.0225432094322706,1.07505859647799,0.282348723286455,0.388606079990609,"NS"
"ZFYVE28",-0.217455733026053,-0.0228117749681314,-1.07394778676967,0.282846312150082,0.389249395116175,"NS"
"HTR7",0.217401189160943,-0.0220877194224408,1.07367841119423,0.28296706881944,0.389374036772131,"NS"
"USH2A",-0.217387278602753,-0.0231325324583334,-1.07360971117435,0.282997871506103,0.38937488475277,"NS"
"OSBP2",0.217372339311971,-0.0231351890448073,1.07353593055681,0.283030954685352,0.389378869932419,"NS"
"PMM1",-0.217347637383789,-0.021443726541238,-1.07341393523973,0.283085663052149,0.3894126018673,"NS"
"INPP5J",-0.217261266114309,-0.0223816799524776,-1.07298737378556,0.283277009344753,0.389634265679032,"NS"
"NCALD",0.217105166584631,-0.0224934905258978,1.07221644564271,0.283623053352331,0.390068639001143,"NS"
"MBLAC1",-0.217073175161029,-0.0223202756150353,-1.07205844972283,0.283694007798491,0.390124627568522,"NS"
"NPFFR1",-0.216903114386827,-0.0234421687018121,-1.0712185712357,0.28407139091315,0.390583638319417,"NS"
"BMP5",-0.216895473301047,-0.0220310313772757,-1.07118083423494,0.284088355276592,0.390583638319417,"NS"
"OPHN1",0.216794663322248,-0.0229772865085597,1.07068296438296,0.284312232848428,0.390849780615142,"NS"
"PDLIM3",0.216770306587082,-0.02244961741193,1.0705626738693,0.284366341893601,0.390882506829236,"NS"
"CD8B",-0.216684605959399,-0.0229702169268358,-1.07013942451117,0.28455678319784,0.391094364780744,"NS"
"CCDC68",0.216673662481783,-0.0231883744741581,1.07008537800063,0.284581107669746,0.391094364780744,"NS"
"PPFIA3",0.216619970462086,-0.0234160339025794,1.06982020943084,0.284700471288947,0.391216723037832,"NS"
"LRRC36",0.216452450296377,-0.0235102318946595,1.06899287823704,0.285073105819528,0.391687046438655,"NS"
"KCNA5",-0.216358524222769,-0.0216729412836899,-1.06852900590096,0.285282180730523,0.391932564622751,"NS"
"MED25",0.216307207745089,-0.0231890933481598,1.06827556941133,0.285396452521835,0.392047799901934,"NS"
"TSPAN8",0.216292562812041,-0.0234743882231086,1.06820324253719,0.285429069607799,0.392050853888936,"NS"
"HSPA1A",0.216278856319133,-0.0229976509127712,1.06813555033373,0.285459598889894,0.392051039829721,"NS"
"KRT10",-0.216262430114732,-0.0227696142144326,-1.06805442630165,0.285496188854177,0.392059548603219,"NS"
"EMILIN1",0.21620281012447,-0.0228478310084662,1.06775998128658,0.285629021175835,0.392200206956259,"NS"
"SPATA21",-0.216172739880321,-0.0231337094171594,-1.06761147348822,0.285696033012881,0.392250466187669,"NS"
"IQUB",0.21614647365453,-0.0233333897798313,1.0674817525806,0.285754576251559,0.392289088874933,"NS"
"FIBIN",0.215968894084957,-0.0227926009173955,1.06660474104789,0.286150585558251,0.392780567150912,"NS"
"ZNF34",0.215958630984375,-0.0227149763327245,1.06655405471278,0.28617348399754,0.392780567150912,"NS"
"P2RX1",-0.215929276438622,-0.0221337127450332,-1.06640908153132,0.286238985004334,0.392828669812842,"NS"
"CHRFAM7A",-0.215899295157201,-0.0226816901039371,-1.06626101309285,0.286305894947511,0.392878695630633,"NS"
"CHST2",0.215780681216086,-0.0228396915478019,1.0656752148811,0.286570712096661,0.393200256923182,"NS"
"MASP2",-0.215712419262997,-0.0229374568187458,-1.06533808983767,0.286723188508667,0.393340664772862,"NS"
"OCEL1",0.215707565963573,-0.0224412786443765,1.0653141208666,0.286734031386869,0.393340664772862,"NS"
"STARD13",0.215496400133151,-0.0229431827589313,1.06427123699747,0.287206070381543,0.393946310277703,"NS"
"KCTD17",0.21548236116957,-0.0231901305199127,1.06420190282238,0.287237471590814,0.393947490276439,"NS"
"LRP3",0.215409742285617,-0.0229021738618747,1.06384326022136,0.287399936581512,0.394128405482131,"NS"
"KLK3",-0.214971484239919,-0.0232366938028849,-1.06167883690788,0.288381735921823,0.39543276407522,"NS"
"NLRP11",-0.214920149501407,-0.0229806517909246,-1.06142531023355,0.288496885371838,0.39554861016277,"NS"
"GALNT5",0.214837497422123,-0.023285241358068,1.06101711672959,0.288682348170502,0.395746999947776,"NS"
"FAM117B",0.214828321211967,-0.0234294628681082,1.06097179821603,0.288702943600944,0.395746999947776,"NS"
"IGHMBP2",0.214659066655496,-0.0232416059739276,1.06013590139329,0.289083002473103,0.396225868547503,"NS"
"RPS19",-0.214569027876989,-0.0230110577271645,-1.05969122722648,0.289285320658611,0.396440430272793,"NS"
"DNASE2B",-0.21456204588093,-0.0233063690488378,-1.05965674526958,0.289301013269075,0.396440430272793,"NS"
"FBXO9",0.214418502939272,-0.0223293114009897,1.05894783029936,0.28962376491662,0.396821899825453,"NS"
"HHAT",0.214409736576798,-0.0228898584614722,1.05890453589896,0.289643483651348,0.396821899825453,"NS"
"HEBP1",0.214397201726958,-0.0222470280618828,1.05884263008458,0.28967168065404,0.396821899825453,"NS"
"SCN5A",-0.214293795578824,-0.0228715313751008,-1.05833193854115,0.289904362131055,0.397098477979025,"NS"
"PRSS16",-0.214206604256324,-0.0231135527779746,-1.0579013270943,0.290100655235827,0.397325159469838,"NS"
"ASAP3",-0.214061316298931,-0.0220497729404444,-1.05718379402163,0.290427939505569,0.397731180771031,"NS"
"MPP2",-0.214038704864979,-0.0223180782488913,-1.05707212302032,0.290478897696444,0.397751573424636,"NS"
"MSMB",-0.214027344530867,-0.0225908468589755,-1.05701601778223,0.29050450215005,0.397751573424636,"NS"
"VDAC2",0.214002740661884,-0.0224226784209553,1.05689450674974,0.290559960709086,0.397785282656177,"NS"
"CIC",0.213981845158955,-0.0229429221859528,1.05679131021033,0.290607065987501,0.397807550055478,"NS"
"RNASE7",0.213937599656179,-0.0230049526079991,1.05657279511707,0.290706826737433,0.397901884347002,"NS"
"OVOL2",-0.213770620189442,-0.0232117763610439,-1.0557481342712,0.291083524417229,0.398375212886773,"NS"
"CMTM2",0.213630991402405,-0.0231242053178688,1.05505855012126,0.29139877216775,0.39876434990365,"NS"
"UGT2A3",0.213553044108366,-0.0230583082848574,1.05467359212198,0.291574857942337,0.398962988500924,"NS"
"CYP1B1",0.213439466503377,-0.0227700780258187,1.05411266684396,0.291831561892941,0.399271883417166,"NS"
"PRSS23",0.213405426176881,-0.0230038444815885,1.05394455201529,0.291908528165324,0.399334829229453,"NS"
"GPR161",0.213319659347102,-0.0232572273310583,1.05352097570512,0.292102510195868,0.39955782386177,"NS"
"EPB41L1",0.213176843361247,-0.0231486560992015,1.05281565094872,0.292425714552999,0.399957511612675,"NS"
"PLEKHO1",0.21310396767377,-0.0224714577572009,1.05245574007313,0.292590730759334,0.400140779905073,"NS"
"NKX2-8",-0.212933176378919,-0.0229002403337373,-1.0516122537665,0.292977707316374,0.400627525355021,"NS"
"B3GNT4",0.212916699269634,-0.0235082718466972,1.05153087833068,0.293015059085866,0.400636129653231,"NS"
"ABHD12B",-0.21285512378191,-0.0231322487501923,-1.05122677570786,0.293154672141862,0.400784537992356,"NS"
"DAAM2",-0.212606451815352,-0.0219432534232592,-1.0499986604294,0.293718952182004,0.401513434102975,"NS"
"MAP7D1",0.212553174241927,-0.0224699802642616,1.0497355386838,0.293839942990782,0.401593732480092,"NS"
"RGS20",-0.212553166646999,-0.0230785864662038,-1.04973550117476,0.29383996024088,0.401593732480092,"NS"
"PRKAB2",0.212537248571189,-0.0228322066416006,1.04965688663539,0.293876115912265,0.401600595312247,"NS"
"CLDN11",0.212523008713149,-0.0228565439513343,1.04958656030362,0.293908462276283,0.401602251578578,"NS"
"CHRDL1",-0.212502100361631,-0.0220261768912307,-1.04948330030893,0.293955960696516,0.401624609365995,"NS"
"NPHP3",0.212443188222198,-0.0232183171093984,1.049192351154,0.294089821676659,0.401764944906505,"NS"
"IFT27",0.212372865847383,-0.0225428810446746,1.04884505031377,0.29424966266072,0.401940739030035,"NS"
"ARHGAP22",0.212323167767864,-0.0232699436051068,1.04859960660087,0.294362660262332,0.402019498163757,"NS"
"ANKMY1",0.212320092466478,-0.0234326353951405,1.04858441862182,0.294369653473656,0.402019498163757,"NS"
"SLC48A1",0.212205949247927,-0.0221915771558359,1.04802069995029,0.294629293043685,0.40229322222199,"NS"
"SPHK2",0.212204558464456,-0.0229826984925309,1.04801383129335,0.294632457580521,0.40229322222199,"NS"
"CHRM2",-0.21212547649554,-0.0222437296156872,-1.04762326947965,0.294812435217258,0.402496359215434,"NS"
"CCR2",0.211998479291771,-0.0228952576429296,1.04699606888109,0.295101614214012,0.402848525954761,"NS"
"DGKG",-0.211644495312229,-0.0219047737908439,-1.04524784957185,0.295908656168684,0.403907487398927,"NS"
"KLHL31",-0.211577441767542,-0.0234004757840802,-1.04491669249031,0.296061696664044,0.404068844086353,"NS"
"MPDZ",0.211565253815915,-0.0227400435838264,1.0448564999008,0.29608951967627,0.404068844086353,"NS"
"STK17A",0.211469354809492,-0.0230296255489422,1.04438288384907,0.296308501785887,0.404324908974522,"NS"
"CRB2",0.211194917360325,-0.0230892378024633,1.04302752068142,0.296935769018822,0.40513056098885,"NS"
"TMPRSS5",0.211183564107217,-0.0234261483921116,1.04297145041425,0.296961737665678,0.40513056098885,"NS"
"COX7A1",-0.211090585646813,-0.0217477433325105,-1.04251225805184,0.297174467320744,0.40537790333865,"NS"
"RUNX2",0.210934572251485,-0.0234115957899428,1.04174175530037,0.297531646331708,0.405822216985587,"NS"
"XCR1",0.210885925687328,-0.0226522968603297,1.04150150470231,0.297643077038701,0.405904290456441,"NS"
"NNT",-0.210880828266517,-0.0226546276221108,-1.04147633008989,0.297654754897858,0.405904290456441,"NS"
"ZNF37BP",0.210857637504829,-0.0234940483892907,1.04136179796493,0.297707887287994,0.405933830668904,"NS"
"CACNG8",-0.210723689662778,-0.0234850885541215,-1.040700270276,0.298014899413451,0.406309500849182,"NS"
"ALOX15",0.210475441002368,-0.0231153205492014,1.03947424557798,0.298584451206149,0.40704299684085,"NS"
"GALNT8",0.210404311747862,-0.0228615282039586,1.03912295980414,0.29874777545451,0.407222609699643,"NS"
"HFE",0.210364343373583,-0.0230357158021836,1.03892556814884,0.298839575459402,0.407304700322361,"NS"
"TMEM47",0.210287473711661,-0.0225335176566989,1.03854593224712,0.299016183862441,0.407502351362032,"NS"
"ZNF746",0.210256453190274,-0.0234309718008088,1.03839273131825,0.299087473376748,0.407556446132123,"NS"
"ST6GALNAC5",0.210223160467085,-0.0231051366541633,1.03822830867513,0.299163997348297,0.407606869547327,"NS"
"PTBP2",0.210212859646166,-0.0229428610254425,1.03817743605074,0.299187676631839,0.407606869547327,"NS"
"PFDN5",0.210183434157137,-0.0235844939137728,1.03803211250201,0.299255326139327,0.407655977597548,"NS"
"EIF4E",0.210151687150755,-0.0228921993758288,1.0378753236845,0.299328324284793,0.407712360607133,"NS"
"HMGN1",0.210109359991264,-0.0234655314582184,1.0376662827058,0.299425668605521,0.407801889910528,"NS"
"EPS8L2",0.210049255222683,-0.0229708829463218,1.03736944351792,0.299563934290476,0.407917035584239,"NS"
"ATP6V0E2",-0.210045114440358,-0.0224010979892466,-1.03734899345228,0.299573461360531,0.407917035584239,"NS"
"SGSH",0.209897340998789,-0.0229530482263524,1.03661918532854,0.299913589308497,0.408337068660577,"NS"
"HIPK2",-0.209684997415055,-0.0226375537171221,-1.03557048489369,0.300402788109687,0.408959953965895,"NS"
"PIF1",0.209610199687543,-0.0236122635556047,1.03520108164642,0.300575234292948,0.409151535156684,"NS"
"MYO1A",0.209498974085421,-0.0231746106557213,1.03465177219585,0.300831786915381,0.40945755190688,"NS"
"GPD1L",-0.209293120605855,-0.0217181670843907,-1.03363512441332,0.301306992671627,0.410061078125271,"NS"
"LSM6",0.209185396925167,-0.0232499422853041,1.03310310988859,0.301555868261777,0.410356487467946,"NS"
"U2AF1",0.209167602651312,-0.0233420713366189,1.03301522937719,0.301596991799462,0.410369155825027,"NS"
"WWC3",0.208747062182337,-0.0228340121078153,1.03093830779128,0.30256997057027,0.411649620333921,"NS"
"ZNF19",0.208624308862085,-0.0231722652683339,1.03033206644381,0.302854370637447,0.411993095006584,"NS"
"ANKRD54",0.208415529723457,-0.0230057933064779,1.02930096972021,0.30333848708643,0.412563890282758,"NS"
"MAFG",0.208407443922851,-0.0232629602113809,1.02926103640806,0.303357246756986,0.412563890282758,"NS"
"L1CAM",0.208401984984244,-0.022741504140119,1.0292340763691,0.30336991234452,0.412563890282758,"NS"
"GYPC",-0.208332797831572,-0.0218275780142531,-1.02889238204607,0.303530467766002,0.41273872061076,"NS"
"PLIN5",0.208309832593726,-0.0222881578572779,1.02877896371483,0.303583773282034,0.412767691742907,"NS"
"DIRAS2",-0.20819244336563,-0.0224026691940112,-1.02819921398853,0.303856347192804,0.413094753629846,"NS"
"ATP2A3",-0.208042002471246,-0.0227098349392979,-1.0274562321259,0.304205903594937,0.413526393768689,"NS"
"CES4A",0.20782677506179,-0.0230236892518706,1.02639328935212,0.304706458613667,0.414163183314825,"NS"
"MEFV",0.207786908348994,-0.0231858878061091,1.02619639977199,0.304799236722729,0.414245638445525,"NS"
"TRIM36",0.207753261122169,-0.0233134171743634,1.02603022634314,0.304877555386508,0.414308426773131,"NS"
"ZNF280A",0.207686850098166,-0.0234757603284438,1.02570224247602,0.305032175598325,0.41447487970534,"NS"
"ATXN7L3B",0.207669336033948,-0.0230167136966474,1.02561574583488,0.305072961056631,0.414481808532374,"NS"
"RAI1",0.207657064357458,-0.0234113758743289,1.02555513975371,0.305101540585696,0.414481808532374,"NS"
"TRIB2",0.2075586112803,-0.0234457477386076,1.02506890992273,0.305330892426956,0.414708880787537,"NS"
"LPCAT3",0.207557710994636,-0.0228504382471145,1.0250644636854,0.305332990219338,0.414708880787537,"NS"
"MYOZ3",-0.20734527097106,-0.0229113726834197,-1.02401528696348,0.305828272712418,0.415337848991101,"NS"
"CSTA",-0.207286586977745,-0.0219894260031128,-1.0237254645529,0.305965182372444,0.415417418419346,"NS"
"CDO1",-0.207271015424295,-0.0221476045820327,-1.02364856138216,0.30600151760138,0.415417418419346,"NS"
"RSPH3",0.207267771458978,-0.0225220076662181,1.02363254042321,0.306009087548017,0.415417418419346,"NS"
"MYOCD",-0.207264944647496,-0.0219702188736897,-1.02361857966029,0.306015684147657,0.415417418419346,"NS"
"ENPP7",-0.207200070912558,-0.0222482626219311,-1.02329818799673,0.306167098308893,0.415579227726655,"NS"
"SNAP91",-0.20717610871013,-0.0223215948822244,-1.02317984596037,0.306223038226182,0.415611423619479,"NS"
"GLP2R",-0.20706119595286,-0.0221710725597511,-1.02261232677095,0.306491396939738,0.415931881023217,"NS"
"FBXO17",0.207028778843613,-0.0227862187232145,1.02245222851902,0.306567129620337,0.415990890487347,"NS"
"NFE2L3",0.206936850792743,-0.0236530612151372,1.02199822381011,0.306781958879938,0.416238612347987,"NS"
"CRYGS",-0.206886587761425,-0.023338223000847,-1.02174998997194,0.306899462137835,0.416354245068988,"NS"
"LHFPL5",0.206792794041059,-0.0236548694110547,1.02128677128831,0.307118809711951,0.416608005728726,"NS"
"NECAP1",0.206756497615654,-0.0229818288266753,1.0211075142727,0.307203720998394,0.41667936878636,"NS"
"SERPINA9",-0.206731072402048,-0.0228722391475129,-1.0209819468687,0.307263209600587,0.416716238107241,"NS"
"SYTL1",-0.206708963413495,-0.0226153588508688,-1.02087275729253,0.307314945270328,0.416742586106177,"NS"
"ANK2",-0.206658317258022,-0.0221178082301975,-1.02062263132059,0.307433480469796,0.41685950431829,"NS"
"FGF2",-0.206595066598638,-0.0221774626495274,-1.02031025553397,0.307581558480413,0.417016451843478,"NS"
"GFI1B",0.206555711419089,-0.0232632719967557,1.0201158922611,0.307673717890672,0.417097560385893,"NS"
"TMPRSS11E",-0.206507272137218,-0.0225165843868592,-1.01987666536727,0.307787174952005,0.417207520986329,"NS"
"CCL28",-0.206388122910202,-0.0225208494181387,-1.01928822354112,0.308066370408656,0.417458495533803,"NS"
"ISOC1",0.206385280175472,-0.0227573615913275,1.01927418413812,0.308073033669611,0.417458495533803,"NS"
"TAS2R4",0.206374098695426,-0.0235573722779101,1.0192189622059,0.308099243554247,0.417458495533803,"NS"
"WDR93",0.206373016076961,-0.0234859985577242,1.01921361548228,0.308101781338228,0.417458495533803,"NS"
