"gene","logFC","AveExpr","t","P.Value","adj.P.Val","sig"
"KLF10",-1.1454052443806,-0.00282595775884899,-6.64837395742421,2.96362358651916e-11,3.01718868528103e-10,"Down"
"ITM2A",-1.14577531033853,0.00493502177843526,-6.65052196302246,2.92068992750232e-11,2.97818018773537e-10,"Down"
"HELQ",-1.14624067643524,-0.00261023301153397,-6.65322312739483,2.86756325712961e-11,2.92863804067418e-10,"Down"
"CNRIP1",-1.14624772736553,0.00315236813382623,-6.65326405371464,2.86676563461611e-11,2.92863804067418e-10,"Down"
"LMBRD1",-1.14646689264299,-0.00350299456589267,-6.65453617354311,2.84208098823304e-11,2.91183500136759e-10,"Down"
"RHOB",-1.14701184498492,0.00319339696315983,-6.65769928718864,2.78160111788242e-11,2.86082156577514e-10,"Down"
"PCOLCE2",-1.14715364861618,0.0120498758603949,-6.65852237017497,2.76607116807887e-11,2.84753008755382e-10,"Down"
"KLF8",-1.14814585210938,0.00553152393703856,-6.66428150206043,2.65975724730036e-11,2.75125972196691e-10,"Down"
"CHL1",-1.14817403369569,0.000776128042212688,-6.66444507886033,2.6567967838145e-11,2.75040302683974e-10,"Down"
"FBXW5",-1.14828596446316,-0.00380441890034276,-6.66509476821978,2.6450703186442e-11,2.74266575885784e-10,"Down"
"WIF1",-1.14835743720237,0.00578252801736247,-6.6655096235737,2.63760897292192e-11,2.7371293758423e-10,"Down"
"SECISBP2L",-1.14863886048116,-0.0017836948897343,-6.66714311286219,2.60842974302605e-11,2.71121154353691e-10,"Down"
"PLD5",-1.14987779758138,0.00514245438884836,-6.67433438179726,2.48368478480289e-11,2.5836330676752e-10,"Down"
"ATL1",-1.15097736419133,-0.00312490426994284,-6.68071669063505,2.37787763433202e-11,2.47756410381654e-10,"Down"
"ABHD5",-1.15175774890608,-0.00551483494128049,-6.68524634460667,2.30547447858468e-11,2.40601256466536e-10,"Down"
"SLC25A20",-1.15209340294469,-0.00122414405435161,-6.68719461014842,2.27500082892511e-11,2.37998667415287e-10,"Down"
"SEZ6L",-1.15254665131153,0.00343447895772154,-6.68982543854139,2.23447593892971e-11,2.34519976698571e-10,"Down"
"CAMTA2",-1.15276240558823,-0.00175461017604193,-6.69107775960546,2.21543448419262e-11,2.32913817004453e-10,"Down"
"SAR1B",-1.15320069042134,-0.00414014232122448,-6.6936217338754,2.17724137875992e-11,2.29259073833667e-10,"Down"
"SUN2",-1.15358220614613,-0.00250415013075563,-6.69583619833808,2.14452061383352e-11,2.25998132335283e-10,"Down"
"CALY",-1.15375074417642,-0.00100922702164544,-6.69681445809107,2.13021969776261e-11,2.25042619831613e-10,"Down"
"MYOCD",-1.15437740332325,0.00400921432486518,-6.70045182955623,2.07786032868307e-11,2.19871373090098e-10,"Down"
"NAP1L5",-1.15453462625006,0.00214900325794333,-6.70136441208301,2.06492285012657e-11,2.18681772116442e-10,"Down"
"NPR1",-1.15510110883345,0.00304744805960397,-6.70465249555671,2.01895914742787e-11,2.13989762059754e-10,"Down"
"TOLLIP",-1.15548712100529,-0.00344205030361662,-6.70689305913289,1.98821403745447e-11,2.10904382147411e-10,"Down"
"FOXF1",-1.15570145172255,0.00374694701205975,-6.70813711730871,1.97134143901035e-11,2.09286693183494e-10,"Down"
"TAGLN3",-1.1557098936527,0.00166079451937714,-6.70818611752834,1.9706797489193e-11,2.09286693183494e-10,"Down"
"ABI3BP",-1.15657981856679,0.0039316608722998,-6.71323549736325,1.90364700800162e-11,2.02935064100933e-10,"Down"
"STX8",-1.15683976821044,-0.00205244828814476,-6.71474434538851,1.8840532875069e-11,2.01012434702659e-10,"Down"
"LANCL3",-1.15732736198604,0.00969301957646667,-6.71757452778498,1.84783203721928e-11,1.97474610174743e-10,"Down"
"CRYL1",-1.15761547150845,-0.00282075903223426,-6.71924682661115,1.82675103446768e-11,1.95383595303471e-10,"Down"
"TXNDC15",-1.15779215288071,-0.00318663187555159,-6.72027235346277,1.81393992246963e-11,1.94335640032689e-10,"Down"
"DSTN",-1.15828554388405,0.00051157164069556,-6.72313618520578,1.77862835916142e-11,1.90710949333526e-10,"Down"
"VWC2",-1.15829472390431,0.00636138138982084,-6.72318946958516,1.77797777342512e-11,1.90710949333526e-10,"Down"
"GPR146",-1.15835677163665,0.00392683576193091,-6.72354961856284,1.77358657230566e-11,1.90487037436891e-10,"Down"
"RNF122",-1.15874579571174,0.000570044333320023,-6.72580766438753,1.74629584874753e-11,1.87712251274953e-10,"Down"
"PACRG",-1.15895324909636,0.00724390152163404,-6.72701180387133,1.73191117863904e-11,1.86476813800208e-10,"Down"
"MEGF9",-1.15927217973298,-0.00131691752100813,-6.72886300033573,1.71002277807204e-11,1.84427958313974e-10,"Down"
"NDUFV3",-1.15985773664195,-0.00414982017511574,-6.73226179855435,1.67053870454403e-11,1.80774150586522e-10,"Down"
"GABRA5",-1.16000432369728,0.00247246366865754,-6.73311264637954,1.66079491550606e-11,1.79870643283902e-10,"Down"
"ZFAND2B",-1.16118372432264,-0.00161733586548816,-6.73995834264424,1.58439809900073e-11,1.71740765369836e-10,"Down"
"PTCHD1",-1.16219304456413,0.00987477483913957,-6.74581682674069,1.52175975675709e-11,1.65507412330604e-10,"Down"
"ISCU",-1.1630789348483,-0.000584117250386941,-6.75095887574328,1.46878470047137e-11,1.6015092013001e-10,"Down"
"FAM181B",-1.16373473388183,0.000253894802505465,-6.75476538635358,1.43073640668662e-11,1.56398889066532e-10,"Down"
"CCR10",-1.16374022684982,-0.000169803471394927,-6.7547972696591,1.43042182710959e-11,1.56398889066532e-10,"Down"
"BMPER",-1.16378730447937,0.00674896551626715,-6.75507052638446,1.42772849117649e-11,1.563350577902e-10,"Down"
"COQ9",-1.16380433279678,-0.00310441132740056,-6.75516936530852,1.42675551586277e-11,1.563350577902e-10,"Down"
"HOMER2",-1.16418239046463,0.0132797778243764,-6.75736375787452,1.40532029775963e-11,1.5427426826214e-10,"Down"
"CNN1",-1.16461795717856,0.00469498879351244,-6.75989195513211,1.38101527116435e-11,1.51735229836022e-10,"Down"
"ARHGEF26",-1.16520004798851,0.00740330148635299,-6.76327063477469,1.34917583740805e-11,1.48489924289475e-10,"Down"
"MASP1",-1.16564644542038,0.00373807277287337,-6.76586169769784,1.32524678753861e-11,1.45980856639287e-10,"Down"
"CHMP6",-1.16579680818599,-0.00561534740252631,-6.76673446120224,1.3172805989597e-11,1.45227371333172e-10,"Down"
"MAOB",-1.16623330191662,0.00187168024814226,-6.76926803922239,1.29442001150737e-11,1.42829116581981e-10,"Down"
"HS6ST3",-1.16626217692052,0.00742544967977435,-6.76943564088552,1.2929215138453e-11,1.4278591273194e-10,"Down"
"CTSG",-1.16634561913784,0.00454073747455612,-6.76991997170844,1.28860073839124e-11,1.42430684871539e-10,"Down"
"HEBP1",-1.16669262749042,-0.00134508723618545,-6.77193414206925,1.27078328101361e-11,1.40823312214729e-10,"Down"
"SUCLG2",-1.16700488094542,0.00315680871982073,-6.77374658159534,1.25495676080828e-11,1.39308840427418e-10,"Down"
"NPAS4",-1.16721164121202,0.00394014519695259,-6.77494669795474,1.24458356158176e-11,1.38395546214164e-10,"Down"
"NGB",-1.16771453656888,-0.000935418824975312,-6.77786569663252,1.2197025074386e-11,1.35980489571742e-10,"Down"
"TOX4",-1.16790912807693,-0.00616634533883863,-6.77899518082231,1.21020628175285e-11,1.35038501975174e-10,"Down"
"TXLNB",-1.16844776987838,0.00292365406801533,-6.78212166565615,1.18429620362467e-11,1.32261789874932e-10,"Down"
"HSPB3",-1.1685307492369,0.00511374066787195,-6.78260330986801,1.18035328553729e-11,1.31935676171105e-10,"Down"
"PEX19",-1.16914728909084,-0.00340932541362267,-6.78618194505303,1.15145724423571e-11,1.29153452116491e-10,"Down"
"GAMT",-1.17050731327589,0.00355048690657323,-6.79407605014616,1.09014384463614e-11,1.22596037070284e-10,"Down"
"ARMCX1",-1.1708945486139,0.0017880066908153,-6.79632371345066,1.07327917321329e-11,1.20910288692386e-10,"Down"
"ZNF471",-1.17282320971727,0.00535043028473826,-6.80751840660858,9.93016684253926e-12,1.12162190982411e-10,"Down"
"ZNF688",-1.17290441405758,0.00163064938427316,-6.80798974792992,9.89769587607943e-12,1.11893408506178e-10,"Down"
"MRPL54",-1.1732108330205,0.00102892148172145,-6.80976832181297,9.77610310723212e-12,1.10615749105427e-10,"Down"
"UNC5D",-1.17411602503058,0.00560871395371194,-6.81502240547968,9.42538977499803e-12,1.06928850226649e-10,"Down"
"LTBP4",-1.17417785002761,0.00462558365637691,-6.81538126161569,9.40189083711125e-12,1.06756153087938e-10,"Down"
"STUB1",-1.17453390679525,-0.00306143826723115,-6.81744795246852,9.2676709389489e-12,1.05324834750222e-10,"Down"
"ATP6V0D1",-1.17460127261351,-0.00714540170677058,-6.81783896966876,9.24248861922541e-12,1.05224060634941e-10,"Down"
"NTAN1",-1.1755527618181,-0.00538244189551097,-6.82336178011473,8.89388802505708e-12,1.01524125340895e-10,"Down"
"DAAM2",-1.1761975403617,0.00450725702668925,-6.82710432354957,8.66501533155279e-12,9.90869084766839e-11,"Down"
"TPM1",-1.17627663901838,-0.000364742744086314,-6.82756344267071,8.63733871495816e-12,9.88580586373073e-11,"Down"
"MAP6",-1.17782695959022,0.00384090765093747,-6.83656210141271,8.11204058727473e-12,9.30936045687338e-11,"Down"
"FXYD6",-1.17838841584873,0.00415377014293221,-6.83982101015754,7.92963036396551e-12,9.10813019276858e-11,"Down"
"EPM2A",-1.17925497104885,0.00674507256965731,-6.84485083087247,7.65595853503883e-12,8.82521976259748e-11,"Down"
"PLIN1",-1.18036200882154,0.0088381523127852,-6.8512765052213,7.31977065403218e-12,8.46036932494275e-11,"Down"
"RNASE1",-1.18048825473099,0.0078067103415891,-6.85200928518778,7.28236343232831e-12,8.42468214471774e-11,"Down"
"SLC17A7",-1.180592281218,0.00300163823072826,-6.85261309505379,7.25168075589838e-12,8.39671724150208e-11,"Down"
"FOXF2",-1.18137821898078,0.00275558040321645,-6.85717498105865,7.02392638959046e-12,8.14762828231361e-11,"Down"
"TOR1AIP1",-1.18196690008015,0.000796434776755194,-6.8605919132837,6.85794056149916e-12,7.96499730877122e-11,"Down"
"ADRB3",-1.18223883914948,0.00497454770293738,-6.86217035256132,6.78256795991491e-12,7.88893995626172e-11,"Down"
"LRRN4CL",-1.18269742365278,0.00227773441212326,-6.86483215394911,6.65729812750927e-12,7.76423947077234e-11,"Down"
"EIF3L",-1.1827572655878,-0.00447391408824261,-6.86517949962806,6.64111950050498e-12,7.75940221349762e-11,"Down"
"LDOC1",-1.18341580381862,0.00410065784826639,-6.86900190959629,6.46560528959371e-12,7.5818038754972e-11,"Down"
"NLRX1",-1.18401161430763,-0.00134329362720541,-6.87246022354949,6.3107316135141e-12,7.40692694110267e-11,"Down"
"DUSP26",-1.18413959512259,0.00316306239471704,-6.87320307357693,6.27794203050709e-12,7.37515248192267e-11,"Down"
"RAB1B",-1.18574293046166,-0.00734237641864059,-6.88250945048201,5.88103897482706e-12,6.92433055842326e-11,"Down"
"HSPB6",-1.18605372094993,0.00605985442188483,-6.88431339838483,5.80700041276792e-12,6.8468462819281e-11,"Down"
"TMEM151B",-1.18645379163064,0.00176272739996221,-6.8866355629705,5.71303662316006e-12,6.74839371814484e-11,"Down"
"HDAC5",-1.18719888979565,-0.00255935623433235,-6.89096040019321,5.54199264552761e-12,6.55235225798905e-11,"Down"
"BLVRB",-1.18759558331847,0.00333600742654215,-6.89326296245152,5.45298609273742e-12,6.46489592005699e-11,"Down"
"ATP1B2",-1.18802691545787,0.00545932417615204,-6.89576658060468,5.35779740484867e-12,6.35788672724407e-11,"Down"
"CTDSP1",-1.18863379778456,-0.00129449248843562,-6.89928915977554,5.2266199234513e-12,6.21365625738233e-11,"Down"
"PAQR7",-1.18883066091457,0.00297156229528271,-6.90043182933562,5.18474816859228e-12,6.17526007633166e-11,"Down"
"IL6R",-1.18955946811797,0.00450950294693358,-6.90466210753175,5.03257723919953e-12,6.00510766035474e-11,"Down"
"PKIG",-1.18975638969244,0.00248024296860809,-6.90580511632608,4.99221800208279e-12,5.96284259744664e-11,"Down"
"LIN7B",-1.19061016505503,-0.000399709194144643,-6.91076075793328,4.82087502400188e-12,5.77922555154277e-11,"Down"
"TMEM8B",-1.19100502450366,0.00583037481782417,-6.91305267451733,4.74359380981651e-12,5.69187130723937e-11,"Down"
"PLN",-1.19110483768352,0.00569521722707139,-6.91363202872306,4.72425163928046e-12,5.67394058613395e-11,"Down"
"SNAP29",-1.19195394394818,-0.00566888839736941,-6.91856056908443,4.56280480768654e-12,5.49026298641313e-11,"Down"
"PPM1K",-1.19224622698839,0.00201103968205333,-6.92025709261816,4.50849215454377e-12,5.43505049546355e-11,"Down"
"ANO10",-1.19226149662351,-0.00816211443468725,-6.92034572347172,4.50567220578826e-12,5.43505049546355e-11,"Down"
"BCAR3",-1.19278286829596,0.00394562464399764,-6.92337196581366,4.41041749713421e-12,5.33677066562234e-11,"Down"
"ARHGEF25",-1.19492987663387,0.00150416557993483,-6.9358340305634,4.03853624061002e-12,4.90980951627037e-11,"Down"
"PPP1R12C",-1.19503895282379,0.000795933524881433,-6.93646715085337,4.02048718001215e-12,4.89247774858271e-11,"Down"
"SLAIN2",-1.19522740079131,-0.000524136945643916,-6.93756097556365,3.98949047263789e-12,4.85934255019416e-11,"Down"
"PPP2R3A",-1.19578585552727,0.0100771809630277,-6.94080246231354,3.89900298608799e-12,4.75811159106423e-11,"Down"
"PAMR1",-1.19634826945743,0.00420426697531782,-6.94406692975414,3.809908430206e-12,4.65819989016371e-11,"Down"
"ID3",-1.19648088071593,-0.0028698114201017,-6.9448366566624,3.78919345722208e-12,4.63726815983944e-11,"Down"
"DNAJC18",-1.19697803831507,-0.00208744406771265,-6.94772235118066,3.71251176151075e-12,4.55639288408442e-11,"Down"
"ZNF582",-1.19774972989892,0.00738590228096861,-6.95220154686654,3.59648996115791e-12,4.42663397032212e-11,"Down"
"CDH19",-1.19856960680671,0.00534110791201052,-6.95696042876341,3.4771185378894e-12,4.28379675455925e-11,"Down"
"IGSF11",-1.19862549177829,0.00194723170779039,-6.95728480669993,3.46912480770937e-12,4.27803450235594e-11,"Down"
"AKR7A2",-1.19983611347193,0.00550748854664061,-6.9643117220906,3.30031542596969e-12,4.08156938442791e-11,"Down"
"PDZRN4",-1.20108081510077,0.00924963267023584,-6.97153645057383,3.13515600623231e-12,3.88849781965294e-11,"Down"
"TBC1D17",-1.20188861362489,0.00322715899797876,-6.97622522487183,3.0323350481729e-12,3.77078164840968e-11,"Down"
"LY6H",-1.20262396436627,0.00476595007717052,-6.98049348428703,2.94161538304517e-12,3.66253830365826e-11,"Down"
"CGNL1",-1.20274593870908,0.00952020207440124,-6.98120147043268,2.92682708732645e-12,3.64764662796366e-11,"Down"
"ADRA1A",-1.20372631172222,0.0103430773450345,-6.98689193364746,2.81058399886375e-12,3.50616276608738e-11,"Down"
"HTR4",-1.20513761082536,0.00182908441783815,-6.99508365814798,2.65115718632569e-12,3.31690364174734e-11,"Down"
"C1QTNF2",-1.20623158194647,0.0015046740767382,-7.00143348860969,2.53371111542213e-12,3.17742814244424e-11,"Down"
"BHMT2",-1.20750911703755,0.00491587464447009,-7.00884879517555,2.40300681394344e-12,3.02699071221255e-11,"Down"
"WSCD2",-1.20761614807519,0.00549646271696705,-7.00947004461262,2.39236168204126e-12,3.01652720788369e-11,"Down"
"PLEKHH3",-1.20821823271585,0.00628630436851919,-7.01296477616271,2.33333563899656e-12,2.94786448652464e-11,"Down"
"SORBS2",-1.20843565673315,0.00984141188217481,-7.01422678904539,2.31237322938219e-12,2.9271150427675e-11,"Down"
"ZSCAN18",-1.20890621584608,0.00563689194574026,-7.01695809568745,2.26763586454822e-12,2.87896013944955e-11,"Down"
"MFN2",-1.2090018846893,0.00108804468269837,-7.01751339456435,2.25864475974571e-12,2.87037032078422e-11,"Down"
"THSD4",-1.20925477692416,0.00454662008936006,-7.01898127866612,2.23504559876055e-12,2.84318078682567e-11,"Down"
"ANKRD9",-1.20996413308714,0.00314072894543153,-7.02309865551909,2.1701336281675e-12,2.76606261558623e-11,"Down"
"MOCS2",-1.21041221718842,-0.00192945715083402,-7.02569950852225,2.13008698948948e-12,2.71770445869681e-11,"Down"
"JUN",-1.21072016128813,0.00602020573898232,-7.0274869348876,2.10298627655279e-12,2.68578415655985e-11,"Down"
"ADIPOQ",-1.21077006635702,0.00867638980185501,-7.02777660316181,2.09862632862155e-12,2.68553383064378e-11,"Down"
"TXNIP",-1.21095622536666,0.00351672000641327,-7.02885714187744,2.08244066235938e-12,2.67195594231439e-11,"Down"
"GKN2",-1.21095847738618,0.0162344049092901,-7.02887021346759,2.0822456111956e-12,2.67195594231439e-11,"Down"
"FBXL17",-1.21123953459949,0.00307992227667308,-7.03050157797083,2.0580429329487e-12,2.64672939103742e-11,"Down"
"AHCYL1",-1.21174808132396,-0.00228200087665292,-7.03345337936663,2.01494984124560e-12,2.59389600820629e-11,"Down"
"ND6",-1.21181134475623,0.00340832104368237,-7.03382058473575,2.00965133552539e-12,2.58965959809611e-11,"Down"
"SLC25A23",-1.21206555190827,0.00365166590886152,-7.03529610112411,1.98849815921842e-12,2.56496377557584e-11,"Down"
"NOS1",-1.2124724912456,0.00585528986019609,-7.03765813404285,1.95508960198028e-12,2.52710428027361e-11,"Down"
"DGKG",-1.21281743029923,0.00521142710651012,-7.03966029339415,1.92720273280247e-12,2.49588233437943e-11,"Down"
"GFRA3",-1.21376603502774,0.0034286678054737,-7.04516636122811,1.85250850535309e-12,2.40639548948133e-11,"Down"
"CCNI",-1.21380804709581,6.00561842934015e-05,-7.04541021548025,1.84926694256513e-12,2.40460627945036e-11,"Down"
"ITGA8",-1.21457742244589,0.0063580091979396,-7.04987596685168,1.79087809224605e-12,2.33574686672213e-11,"Down"
"ILVBL",-1.21548597532609,-9.0081809572306e-05,-7.05514955830529,1.72425283683692e-12,2.25340803873956e-11,"Down"
"RERGL",-1.21672407305464,0.00811611378653714,-7.06233595520333,1.63736185272489e-12,2.15074649066175e-11,"Down"
"PPP1R14A",-1.21725950233381,0.00428204317219159,-7.06544379331842,1.60112918789928e-12,2.10707375123268e-11,"Down"
"ME1",-1.2172767409493,0.00139395677176178,-7.0655438528937,1.5999758120298e-12,2.10707375123268e-11,"Down"
"MOAP1",-1.21739525184832,0.00163125443662365,-7.06623173587534,1.5920686934842e-12,2.09980512037349e-11,"Down"
"CYB5A",-1.21813135906837,0.0034370060697786,-7.07050438618461,1.54380680042755e-12,2.038235815631e-11,"Down"
"SNCG",-1.21825830567552,-0.000406133768906436,-7.07124123327091,1.53563009424196e-12,2.02951768295359e-11,"Down"
"NDN",-1.21829008246853,0.00232389258362027,-7.07142567803766,1.53358999028572e-12,2.02890023432774e-11,"Down"
"MYH11",-1.21847672391117,0.00810218141049853,-7.07250901698055,1.52166097651822e-12,2.01518531171546e-11,"Down"
"UBE2J1",-1.21880074774981,-0.000926891143653745,-7.07438977635452,1.50116714228843e-12,1.99418691744372e-11,"Down"
"MFAP4",-1.21901319384538,0.00339150013985937,-7.07562289545894,1.48787760496499e-12,1.97882699405905e-11,"Down"
"SGCG",-1.21963798939008,0.00855336685836556,-7.07924944985836,1.4494589539675e-12,1.93546284132782e-11,"Down"
"UBC",-1.2198910500712,-0.00543897400274243,-7.0807183116872,1.43417671973498e-12,1.91704098527062e-11,"Down"
"KCNK3",-1.22011186407394,0.00287909060370531,-7.08200000135331,1.42097108606146e-12,1.90333396044722e-11,"Down"
"DUSP22",-1.22021768483657,0.00122609187947243,-7.08261422588723,1.41468490519671e-12,1.89885750178277e-11,"Down"
"KY",-1.22078006866596,0.00547480072988138,-7.08587851861137,1.38173210058742e-12,1.8565585797372e-11,"Down"
"GPR108",-1.22085167662464,-0.00214824903475357,-7.08629415883123,1.37759067482323e-12,1.85292409953543e-11,"Down"
"LIMS2",-1.2208886018371,0.00590228432709546,-7.0865084870108,1.3754598776468e-12,1.85198924444322e-11,"Down"
"MLYCD",-1.2212835987646,0.0019303290479337,-7.08880120157531,1.35286763587499e-12,1.82518778000744e-11,"Down"
"ATF4",-1.22150001993727,0.00365070253755523,-7.09005739356092,1.3406440276253e-12,1.81268001177555e-11,"Down"
"LRRTM1",-1.22174417274183,0.0057729967069204,-7.09147455063735,1.32698417789392e-12,1.79609327498989e-11,"Down"
"BCHE",-1.22210399298129,0.0065461866331151,-7.09356308613265,1.30710156786504e-12,1.77104024410622e-11,"Down"
"SLC48A1",-1.22218843961365,-0.000234437524864318,-7.09405324696796,1.30247781496398e-12,1.76663105522821e-11,"Down"
"CEBPD",-1.22288990731772,0.00433581399161504,-7.09812483616188,1.26468523579034e-12,1.71898575937403e-11,"Down"
"ANKRD37",-1.22289170847731,0.000927213372560084,-7.09813529078709,1.26458959451478e-12,1.71898575937403e-11,"Down"
"RANBP3L",-1.22313925185925,0.0115625044837121,-7.09957212808278,1.25151237369972e-12,1.70467350668984e-11,"Down"
"RXRA",-1.2232292578014,-0.00159520463715513,-7.10009455729705,1.24679051136749e-12,1.70003708310034e-11,"Down"
"KLF2",-1.223534729736,0.0142208504359258,-7.10186763426232,1.23089491785239e-12,1.68013899951089e-11,"Down"
"GKN1",-1.22413232878262,0.0172030898680624,-7.10533632969389,1.20037107313317e-12,1.64194978497824e-11,"Down"
"RAB27A",-1.22456955475212,0.00467986768634849,-7.10787415791097,1.17851041943263e-12,1.61375858813816e-11,"Down"
"CACNA2D3",-1.22510021185305,0.00769650999697657,-7.11095429646232,1.15250267406314e-12,1.57982274099261e-11,"Down"
"RADIL",-1.225198224207,0.00788222192914325,-7.11152319797966,1.14776104822101e-12,1.5749967830854e-11,"Down"
"IP6K3",-1.22539414074437,0.00444586923258642,-7.11266037315089,1.13834033502809e-12,1.56373290538097e-11,"Down"
"MYL9",-1.22768536312532,0.00419271558640947,-7.12595951184692,1.03364398746572e-12,1.4244630122137e-11,"Down"
"JUNB",-1.2286443119175,0.00296361776864625,-7.13152562061735,9.92685403725302e-13,1.36948117889333e-11,"Down"
"PRMT2",-1.22898389577103,-0.00285522554556322,-7.13349669632109,9.78566478735267e-13,1.35289699991492e-11,"Down"
"CYBRD1",-1.23010749529326,0.0017631026224324,-7.14001850145407,9.33240895987373e-13,1.29161741602373e-11,"Down"
"GABARAPL1",-1.23081185813996,0.00607287218345406,-7.14410689517285,9.05884679340644e-13,1.25645230955e-11,"Down"
"HOXA4",-1.23143813228227,0.00235285521974649,-7.14774203192325,8.82223331832644e-13,1.2262714178135e-11,"Down"
"ENTPD3",-1.23170965906086,0.00520894653936582,-7.1493180781064,8.72154241931074e-13,1.21358334052523e-11,"Down"
"ADD1",-1.2317164810783,-0.00137829860462481,-7.14935767572765,8.71902717567917e-13,1.21358334052523e-11,"Down"
"INA",-1.23192567770606,0.00761043731825154,-7.15057193366719,8.64224213606825e-13,1.20514898716913e-11,"Down"
"PDE1C",-1.2319919581644,0.00607998686420088,-7.15095665101966,8.61805282249456e-13,1.20307644326144e-11,"Down"
"CPB1",-1.23204931079374,0.00784366089286943,-7.15128954780809,8.5971753928375e-13,1.2014622469362e-11,"Down"
"KCNN3",-1.23243571318666,0.0058355546934416,-7.15353237637794,8.45780583573437e-13,1.18326721773468e-11,"Down"
"RNF167",-1.2337975971446,-0.0054001291871033,-7.16143727631043,7.98405038052038e-13,1.12430421242721e-11,"Down"
"NPTN",-1.23397326668078,-0.00502637487653145,-7.16245693007506,7.92486973836374e-13,1.1171901066137e-11,"Down"
"SYNGR1",-1.23468380874236,0.00899988444804131,-7.1665811903411,7.6898597312005e-13,1.08643483759863e-11,"Down"
"GIP",-1.2350106932334,0.0054255608097478,-7.16847855404533,7.58405415177424e-13,1.07383879806516e-11,"Down"
"TSPYL1",-1.235030948696,0.00106357489581638,-7.16859612456519,7.5775451126407e-13,1.07383879806516e-11,"Down"
"LDHD",-1.23617432485599,0.0102357861398288,-7.17523272093394,7.21888103688079e-13,1.02777424387114e-11,"Down"
"HDC",-1.2364679321617,0.0126932582126742,-7.17693693101554,7.12950220099373e-13,1.01617070597368e-11,"Down"
"NDUFB7",-1.23663534592227,-0.000163140160010609,-7.17790866507327,7.07902596149207e-13,1.01009243227087e-11,"Down"
"SCN7A",-1.23709568236051,0.00808954661109822,-7.18058063536734,6.94203331922168e-13,9.91642168157701e-12,"Down"
"TRIOBP",-1.23765630947622,-0.000691268493603577,-7.18383473144751,6.77870600228052e-13,9.70460918128928e-12,"Down"
"SLC2A12",-1.23826769524408,0.0123781206781059,-7.18738345032837,6.60488998741396e-13,9.47680488850419e-12,"Down"
"ACADVL",-1.24130546430779,-0.00079748709547527,-7.205015834003,5.80407991223986e-13,8.35567263258727e-12,"Down"
"KCNB1",-1.24193927407577,0.0133085654181923,-7.20869471043212,5.64943548073712e-13,8.15123806107697e-12,"Down"
"WDR13",-1.24309428333352,-0.0004884729436762,-7.21539882978857,5.37795712891651e-13,7.78566431042582e-12,"Down"
"CYB5D2",-1.24331148171414,0.00163857427335572,-7.21665953298892,5.32835624706187e-13,7.72252440796079e-12,"Down"
"TBC1D10A",-1.24346174535162,0.00127648561068169,-7.21753172111546,5.29430417049864e-13,7.68747029139181e-12,"Down"
"UROD",-1.2435662427843,-0.00148627234915293,-7.21813826453178,5.27074947871218e-13,7.66487007056465e-12,"Down"
"NDEL1",-1.24380276751027,-0.00377112676720231,-7.21951114529705,5.21781396388287e-13,7.60503755029663e-12,"Down"
"ASB11",-1.24383691521831,0.0172076604263001,-7.21970935176937,5.21021476923221e-13,7.60255207107764e-12,"Down"
"DIRAS1",-1.2438746590027,0.00946653857088317,-7.2199284312562,5.20182795030405e-13,7.59891038855855e-12,"Down"
"ACADSB",-1.2439861448256,0.00241411099572324,-7.22057553798566,5.17713267902952e-13,7.57140979895712e-12,"Down"
"CLTB",-1.24443150260993,-0.00124838228828337,-7.22316056639338,5.07962452571716e-13,7.47116040561295e-12,"Down"
"ALKBH7",-1.24450664091953,-0.000106643787753123,-7.22359669813211,5.06335222312482e-13,7.45572834772684e-12,"Down"
"CNTFR",-1.24496721491895,0.00864416416179691,-7.22627004732288,4.96472072803591e-13,7.31884944810688e-12,"Down"
"ACOX2",-1.24504526536334,0.00292257084828781,-7.22672308221547,4.94819427185123e-13,7.30283271311316e-12,"Down"
"MYRIP",-1.24545291225759,0.0110441065705521,-7.22908922206762,4.86275270642709e-13,7.18495385569335e-12,"Down"
"TREH",-1.24664821702896,0.00904933292645073,-7.23602723213186,4.62048499708332e-13,6.85841610786856e-12,"Down"
"LPAR1",-1.24689046035614,0.00219991330428033,-7.23743330586489,4.57285094845664e-13,6.80336844107753e-12,"Down"
"BEND5",-1.24867156861851,0.0076671208809132,-7.24777154540496,4.23712042628607e-13,6.333095756508e-12,"Down"
"DNER",-1.24890943994206,0.0161527376462456,-7.24915224234212,4.19415620022747e-13,6.27615090797379e-12,"Down"
"ALDH3A2",-1.24904607081204,0.00170732693685222,-7.24994530062625,4.16967172213488e-13,6.24675906432263e-12,"Down"
"ARL4D",-1.24921525198082,0.00453205829851452,-7.25092729340316,4.13954860756908e-13,6.20884156849227e-12,"Down"
"RPL9",-1.24931344066043,-0.002813061915456,-7.25149721838266,4.12216398772663e-13,6.18996429309497e-12,"Down"
"ASB2",-1.25199602466135,0.00521289350610292,-7.26706797091574,3.6739816249573e-13,5.58194216493807e-12,"Down"
"BAD",-1.2520230495495,0.00232496847889662,-7.26722483379325,3.66971943004361e-13,5.58194216493807e-12,"Down"
"ARHGAP10",-1.25365812146185,0.00768783016399349,-7.27671542201425,3.42068365416e-13,5.22170395917276e-12,"Down"
"MAOA",-1.25393117345484,0.00962111318696292,-7.27830032113019,3.38074510444038e-13,5.16685202632423e-12,"Down"
