"gene","logFC","AveExpr","t","P.Value","adj.P.Val","sig"
"SLC10A4",-0.191511670990796,0.0459563064582827,-1.23026143723377,0.218599361972264,0.342530754382924,"NS"
"GPN2",0.19147958288742,0.0491006523440722,1.23005530485565,0.218676537483977,0.34257402738721,"NS"
"CD247",-0.191478104062032,0.0506839245106949,-1.23004580495501,0.218680094697751,0.34257402738721,"NS"
"SCN4B",-0.191396602040478,0.0424387548794119,-1.22952224002732,0.218876206539541,0.342839609976143,"NS"
"EN1",-0.191168873050366,0.0520625714551413,-1.22805932033566,0.21942484220889,0.343657241337114,"NS"
"RIMS2",0.191152635273632,0.0467816190305113,1.22795500966655,0.219463999290282,0.343676839485899,"NS"
"SNX32",0.19113694228397,0.0441789697561702,1.22785419868247,0.219501847394584,0.343694383289966,"NS"
"MLNR",-0.191107312272492,0.0427791669452936,-1.22766385696429,0.219573321362094,0.343764567574907,"NS"
"SSBP3",-0.19104869483152,0.0436338991157398,-1.22728730144262,0.219714768461591,0.343910746878911,"NS"
"COX7A2L",-0.191046521393213,0.0498544360882573,-1.22727333938317,0.219720014344454,0.343910746878911,"NS"
"FHL2",0.190971563770825,0.050010753795618,1.22679181534981,0.219900989563186,0.344152252411495,"NS"
"HIGD1B",-0.190948136391614,0.0527445304452291,-1.22664131903244,0.219957573790685,0.344186926528227,"NS"
"RAPGEF6",0.190940296626005,0.0581142477599314,1.22659095676858,0.219976511535678,0.344186926528227,"NS"
"GALNTL6",-0.19081069551318,0.0478721831281292,-1.22575840567388,0.220289745646298,0.344635224874663,"NS"
"PTPRR",0.190759571992678,0.0525824795976313,1.22542999072411,0.220413394505199,0.344786851288209,"NS"
"BST1",0.19059585243116,0.0511539150227527,1.22437826441409,0.220809706431077,0.345364908846182,"NS"
"ZNF529",0.190571253886554,0.0539639998650323,1.22422024458854,0.220869295646243,0.345416227514657,"NS"
"SNF8",0.19052511321045,0.054356388786181,1.22392383918303,0.220981101104697,0.345549184525335,"NS"
"SAMD8",0.190488165751166,0.053362955896741,1.22368649054457,0.221070659332291,0.345647325421482,"NS"
"CASP4",0.190367209214667,0.0539730708880391,1.22290947177769,0.221364032078679,0.34606407099538,"NS"
"GMIP",0.190352578497579,0.057181247944741,1.22281548477972,0.221399536902344,0.346077632877283,"NS"
"ZNF444",0.190322579207835,0.0503837141008099,1.22262277083636,0.221472349889243,0.346149502147261,"NS"
"JOSD2",-0.190290140535355,0.0442497958588048,-1.22241438641978,0.221551102948603,0.346230636895328,"NS"
"NCAM2",0.190225087966377,0.0503200303924873,1.22199649195626,0.221709094931212,0.34640418432815,"NS"
"MATR3",0.190222301058316,0.0600788603659114,1.22197858899767,0.221715865246392,0.34640418432815,"NS"
"NDUFA1",-0.190141467338061,0.0464659087706478,-1.22145931720424,0.22191230136258,0.346669102007499,"NS"
"CMTM2",-0.190078944318779,0.0517414699922018,-1.22105767244199,0.222064325651149,0.346864584230343,"NS"
"NUDT16L1",-0.189963631954278,0.0464740803620872,-1.22031691155495,0.222344902481916,0.347260793935614,"NS"
"MRPS22",0.189950984463489,0.0507723547390429,1.22023566470396,0.222375691663628,0.347266833749291,"NS"
"TUBD1",0.189837584418947,0.055411566405524,1.21950718846511,0.222651890299463,0.347652696162464,"NS"
"HTR2C",-0.189827408775487,0.055111266476049,-1.21944182063826,0.222676686231047,0.347652696162464,"NS"
"PRDX1",0.18968084258883,0.0527808394808686,1.21850028675412,0.223034056914123,0.348168498140539,"NS"
"PCSK1",0.189659024558451,0.0473881426966119,1.21836012881349,0.223087290647406,0.348209458139024,"NS"
"RAB18",-0.1894718203258,0.0474781201337483,-1.21715753814565,0.223544423278531,0.348880764170571,"NS"
"FCN3",-0.18943977803041,0.0555142215154459,-1.21695170003575,0.223622734228837,0.348960760805441,"NS"
"DGKI",-0.189255040074972,0.0588177730034013,-1.2157649526099,0.22407461404802,0.349623617588655,"NS"
"FAM118B",0.189218715177918,0.0538171050731771,1.2155316032802,0.224163543614023,0.349720071247858,"NS"
"FLRT1",-0.189193699153588,0.0418973566467042,-1.21537090158569,0.224224801792962,0.349773336355959,"NS"
"COPE",0.1890575137412,0.0491585623152361,1.21449605327849,0.224558496750818,0.350210677759734,"NS"
"CHCHD2",0.189057119532463,0.0509955342513358,1.21449352090119,0.22455946319488,0.350210677759734,"NS"
"CLTB",-0.189008464310816,0.0432149036647303,-1.21418096218035,0.22467876939776,0.350354381825641,"NS"
"SIGLEC6",-0.188971546793353,0.0435043412802835,-1.21394380588664,0.224769324097526,0.350453222716546,"NS"
"PACSIN2",-0.18892220570686,0.0490480325515729,-1.21362684120418,0.224890393188392,0.350599611039046,"NS"
"ZBTB10",-0.188852968132493,0.0540950701981535,-1.21318206247445,0.225060361186576,0.350822187183763,"NS"
"DNAJC19",-0.188823090560513,0.0511952970462379,-1.21299013043995,0.225133734538266,0.350894156815985,"NS"
"TRIM24",0.188811181040181,0.0571754675743868,1.21291362427442,0.225162986704601,0.350897349945953,"NS"
"PRKAB1",-0.188774288004895,0.0503810688182993,-1.21267662525301,0.225253620615462,0.350996188973043,"NS"
"ZNF324",-0.188642804215919,0.0488770811731314,-1.21183197994047,0.225576844423269,0.351457388116409,"NS"
"PSPH",0.188587170469301,0.057808389214378,1.21147459152274,0.225713707335496,0.351628153492821,"NS"
"ART3",0.188565049186886,0.0463099200079761,1.21133248550614,0.225768143707718,0.351670484927649,"NS"
"GIPC1",0.188460796051398,0.0511176017384449,1.21066276855553,0.226024817496025,0.352027785665446,"NS"
"GCK",-0.18836568149394,0.0432708588146175,-1.21005175737508,0.226259173499447,0.352292541667995,"NS"
"ZNF681",0.1883636091755,0.0524974432408085,1.21003844490463,0.226264281484842,0.352292541667995,"NS"
"EHHADH",-0.188358553664949,0.0508765459641779,-1.21000596855661,0.226276742981575,0.352292541667995,"NS"
"CD226",0.188304642891144,0.0544320189332066,1.20965964843042,0.226409659903513,0.35244004413128,"NS"
"CASP1",0.188297964395407,0.0526036570136178,1.2096167461064,0.226426129600428,0.35244004413128,"NS"
"PBRM1",0.188190318389022,0.0533920572235953,1.20892523352211,0.226691711063768,0.35281085678228,"NS"
"TMOD4",-0.18809209649352,0.054591127939383,-1.20829426095682,0.226934235399433,0.353143948515211,"NS"
"TAGLN3",-0.188071053536347,0.0420212851150602,-1.20815908204787,0.226986217619378,0.353143948515211,"NS"
"ZFPM1",-0.18807038651116,0.0518691176188427,-1.20815479711129,0.226987865504272,0.353143948515211,"NS"
"FBXO17",-0.188057924315579,0.0480900047737131,-1.20807474058749,0.227018654911617,0.353149255873727,"NS"
"PI4KB",0.187960382555535,0.0499887655829,1.20744813717851,0.227259746864425,0.353481668250841,"NS"
"C10orf126",-0.1879251901264,0.0561080288445205,-1.20722206276632,0.227346776057022,0.353574398885884,"NS"
"NEFH",-0.187885369598325,0.0492516995511203,-1.20696625767701,0.227445278963749,0.353684949168583,"NS"
"SDHC",-0.187795304244773,0.0467524291709787,-1.20638768233102,0.227668183270312,0.353959781609214,"NS"
"IL16",-0.187778884719939,0.0443582723916103,-1.20628220412117,0.227708837009629,0.353959781609214,"NS"
"PPIL2",0.187770864049845,0.0552087757000501,1.20623067973591,0.227728697578879,0.353959781609214,"NS"
"BEX1",-0.18776090727136,0.042506637129489,-1.20616671788677,0.227753354005355,0.353959781609214,"NS"
"PPP6R1",0.18775853830519,0.0542195853238788,1.20615149976607,0.227759220664895,0.353959781609214,"NS"
"LCMT1",0.187722566232619,0.0536968038773119,1.20592041696326,0.22784831744198,0.354055589288531,"NS"
"ATCAY",-0.187634678811348,0.0445643020882278,-1.20535583254578,0.228066104264405,0.354333437080915,"NS"
"SPOCK3",-0.187628241128149,0.0421421033413412,-1.2053144771895,0.228082062801987,0.354333437080915,"NS"
"CUEDC1",-0.187404660386188,0.0479630850734564,-1.20387820563739,0.22863679647368,0.355152461189066,"NS"
"C3orf38",0.187270135234055,0.0552261802557786,1.20301402275939,0.228971033892918,0.355628821936755,"NS"
"KBTBD12",-0.187258299197206,0.044648351556872,-1.2029379886481,0.22900045801638,0.355631700933456,"NS"
"IL18R1",0.187242989437406,0.053282079971616,1.20283963951357,0.229038521729705,0.355647994678158,"NS"
"CD24",0.187200960986318,0.0550339861002653,1.20256965083678,0.229143037630062,0.355767458159626,"NS"
"ATP1B1",-0.187152663139431,0.0519430017417536,-1.20225938787359,0.229263186108262,0.35591116110368,"NS"
"PSMC2",0.187111501158726,0.0572211346399089,1.20199496535939,0.229365618379281,0.356027329900643,"NS"
"THUMPD3",0.18707496576272,0.0596099598429266,1.2017602637949,0.229456564595009,0.356071363019418,"NS"
"CD36",-0.1870705883745,0.0387663890916274,-1.20173214367097,0.229467462787306,0.356071363019418,"NS"
"SRCIN1",-0.187066838165253,0.0564381271137537,-1.20170805251353,0.229476799812421,0.356071363019418,"NS"
"UMODL1",-0.186998600701618,0.0492075835510595,-1.20126969844533,0.229646740185589,0.356291330257542,"NS"
"CCDC115",-0.186983782297423,0.045867587163083,-1.20117450575473,0.229683656158085,0.356291330257542,"NS"
"NOL4",-0.186976649663872,0.0468417800620593,-1.20112868607201,0.229701426654912,0.356291330257542,"NS"
"POLDIP3",-0.186872872516481,0.0475252796634864,-1.20046202684523,0.229960091373717,0.356649659568303,"NS"
"ZNF580",-0.186730156846907,0.0447287754366515,-1.19954522849108,0.230316148661528,0.357158932626238,"NS"
"RCOR3",-0.186664653092058,0.051078555343238,-1.19912443563199,0.230479703297679,0.357363196503594,"NS"
"LGALS4",0.186655213759035,0.0565451704847362,1.19906379782672,0.230503278929367,0.357363196503594,"NS"
"YIPF2",0.186629810979216,0.0507895049532766,1.19890061163421,0.230566733301377,0.357367626727809,"NS"
"MUC4",0.186623494004545,0.0531635255151266,1.19886003170351,0.230582514591034,0.357367626727809,"NS"
"UNC13B",-0.18662079736419,0.052429649914091,-1.19884270862016,0.230589251667226,0.357367626727809,"NS"
"RAD54L2",0.186582766592328,0.0570845421944477,1.19859840083564,0.230684279686202,0.357407780675492,"NS"
"ZNF431",0.186568443134717,0.0511896965425585,1.19850638765725,0.230720077123783,0.357407780675492,"NS"
"APLP2",0.186557805943288,0.0545813492453151,1.19843805486924,0.230746664334579,0.357407780675492,"NS"
"COPS5",0.186555879819005,0.0559469523596089,1.19842568154277,0.230751478833716,0.357407780675492,"NS"
"PORCN",0.186546559753279,0.0478444610273646,1.19836580990468,0.230774776079551,0.357407780675492,"NS"
"POLR2E",0.186543906047684,0.0473651246105303,1.19834876263209,0.230781409818294,0.357407780675492,"NS"
"CDAN1",-0.186516838600963,0.0557637994961577,-1.1981748827023,0.23084908081847,0.357452979515022,"NS"
"DTNBP1",0.186510064658328,0.0515576137672322,1.19813136723215,0.230866018477374,0.357452979515022,"NS"
"PIP5K1C",-0.186458831109654,0.0453236884070095,-1.19780224546688,0.23099415214305,0.357608445570475,"NS"
"SF3A3",0.186364449372986,0.0593908482874767,1.1971959418907,0.231230330484445,0.35787247750983,"NS"
"CD1C",0.186360418641543,0.0477434405383453,1.19717004867265,0.231240420697467,0.35787247750983,"NS"
"TOMM40",-0.186357417407417,0.0583706789228507,-1.19715076889408,0.231247933951813,0.35787247750983,"NS"
"ZNF789",0.186287228586985,0.0608528395980394,1.196699879407,0.23142369327593,0.35810151386351,"NS"
"CILP",0.186240370209063,0.0484289212076756,1.19639886352076,0.231541083809353,0.358232211586525,"NS"
"VPS52",0.186231344089832,0.0491644161560347,1.19634088018032,0.231563701078258,0.358232211586525,"NS"
"DFFA",0.186210433688241,0.0540350523640826,1.19620655280183,0.231616103508358,0.358270310487386,"NS"
"A4GALT",0.186180150238919,0.0465610106814718,1.19601201343149,0.231692010156977,0.358344752879478,"NS"
"OPLAH",-0.186110041535425,0.0546680591175887,-1.19556163861163,0.231867808143291,0.35857365510614,"NS"
"NRP2",-0.186082955681276,0.0490382812922931,-1.19538764043344,0.231935751437409,0.35863572977597,"NS"
"KLRD1",0.186035370966344,0.0547584460728089,1.19508195859442,0.23205514916066,0.358777342565426,"NS"
"TPM3",-0.18593623624401,0.0582712505066197,-1.19444512207502,0.232304034288038,0.359119096150696,"NS"
"FAM177A1",0.18590950632683,0.0518393133240749,1.1942734104182,0.232371174157863,0.359179841277684,"NS"
"FBXO11",0.185749999112135,0.0551762360857795,1.1932487440144,0.232772108655703,0.359756461724169,"NS"
"RBM39",0.185707449838885,0.059417525750348,1.19297540960197,0.232879142620372,0.359878766102813,"NS"
"KRI1",-0.18568399040782,0.0597167669382794,-1.19282470738509,0.232938170446719,0.359926863990444,"NS"
"POP5",0.185592729872318,0.0570889261763632,1.19223845424976,0.233167898058882,0.360238677333995,"NS"
"GABPB2",-0.185518203473513,0.0532636315056751,-1.19175970037523,0.233355620437341,0.360485526709133,"NS"
"ALDH1B1",0.185446494044611,0.0557842699784423,1.19129904257506,0.233536348371486,0.36072151330904,"NS"
"RAB3C",-0.185304043432108,0.0465152692023389,-1.19038394693433,0.23389565828698,0.361233249071331,"NS"
"MON1A",0.185207668802732,0.0452088962493642,1.18976484111464,0.23413897066134,0.36156573477321,"NS"
"DSCAML1",-0.185166389685,0.0427491742491579,-1.18949966611802,0.234243240896868,0.361683452756608,"NS"
"ALG1",-0.185143261532726,0.0575465219492959,-1.18935109201958,0.234301676530604,0.361730380079983,"NS"
"MIB1",0.185009443354344,0.0587834549206098,1.18849145070575,0.234639984545196,0.362209329900489,"NS"
"ALDH9A1",-0.184924137419385,0.0458002484464362,-1.18794344962778,0.234855828416349,0.362453153623443,"NS"
"ZDHHC24",-0.18491829837614,0.0598007448779669,-1.18790593990476,0.234870607694319,0.362453153623443,"NS"
"A4GNT",-0.184913705974508,0.0456398167729109,-1.18787643854537,0.234882232044218,0.362453153623443,"NS"
"FMO3",0.184827730504007,0.0527167197136899,1.18732413640442,0.23509992953885,0.362745692717899,"NS"
"SRBD1",-0.184758168559169,0.0546318934668153,-1.18687727393494,0.235276171046431,0.362974205277827,"NS"
"VNN2",-0.184659150685912,0.0518289975696858,-1.18624118804819,0.235527203096691,0.363318033095458,"NS"
"THAP2",0.184636797308521,0.0460918397751854,1.18609759106502,0.235583900032106,0.363327683269103,"NS"
"STX19",-0.184634474070545,0.0459498481695143,-1.18608266669996,0.235589793229148,0.363327683269103,"NS"
"TBX10",-0.184576605206178,0.0482402018857861,-1.18571091999711,0.235736618836564,0.363510657067882,"NS"
"RPRD1A",0.184540233606366,0.0540049735143287,1.18547727065121,0.235828934443215,0.363609541642724,"NS"
"UQCRB",-0.184506461789501,0.0486616958077155,-1.1852603221815,0.235914674377074,0.36366486115565,"NS"
"ABCB9",-0.184500977546797,0.0519699436323088,-1.18522509167948,0.235928599860854,0.36366486115565,"NS"
"ACOT11",-0.184492788974115,0.0436472397723533,-1.18517248869636,0.235949393209678,0.36366486115565,"NS"
"IRF9",0.184385003563181,0.0590270222280542,1.1844800805842,0.236223214948642,0.364043398999109,"NS"
"EID3",-0.184337439021958,0.0440514838757328,-1.18417452834007,0.236344120976825,0.364186216280023,"NS"
"REC8",-0.184323512496278,0.0473512574979459,-1.18408506503264,0.236379529597158,0.364197270935707,"NS"
"SERPINB4",0.184307729180221,0.0538005963808462,1.1839836737963,0.236419663698837,0.364215602776938,"NS"
"GP2",0.184269971322078,0.0522679039596198,1.18374111919591,0.236515694614437,0.364320031625462,"NS"
"FAM167A",0.184215986722609,0.0532381178019883,1.18339432481734,0.236653043484087,0.364484114328981,"NS"
"NDUFC2",0.184205893064236,0.0527100229399153,1.18332948365861,0.236678730259675,0.364484114328981,"NS"
"LAMA4",0.184176449555457,0.054062729021513,1.18314034002449,0.236753670626575,0.364555998258587,"NS"
"SYPL1",0.184164549854926,0.0530503635787902,1.18306389694088,0.236783962805841,0.364559123446234,"NS"
"GSDMC",0.184151194407233,0.0579312583860586,1.18297810221,0.236817964034874,0.364567957761766,"NS"
"MGAT4B",0.184139682484647,0.056471107813178,1.18290415019259,0.236847274658667,0.364569569907177,"NS"
"COQ10A",-0.184106928448627,0.0497302762768739,-1.18269373989633,0.236930684071468,0.36465444384177,"NS"
"WDR7",-0.184031955080782,0.0492004624362984,-1.18221211471495,0.237121684780879,0.364904869003646,"NS"
"GEMIN7",-0.184013272466231,0.0538589848487927,-1.18209209852946,0.23716929718094,0.36493460149552,"NS"
"SOHLH2",-0.183937441100896,0.0485661371071154,-1.18160496161492,0.237362621787137,0.365188508877896,"NS"
"DKK3",0.183896461193154,0.0496930987885924,1.18134170872837,0.237467142359582,0.36530574469842,"NS"
"NPAS2",0.183730475232423,0.0546891074593472,1.18027542318267,0.237890827438313,0.365913878264584,"NS"
"CHTF18",-0.183696115789007,0.0610634713908461,-1.18005469982926,0.237978597789553,0.366005238212405,"NS"
"PMFBP1",0.183660155014212,0.0602974662433859,1.17982368960281,0.238070483189702,0.366055527647072,"NS"
"UBXN11",-0.183650505331342,0.0585794113305123,-1.17976170052061,0.238095143899861,0.366055527647072,"NS"
"FAM171A2",-0.183650001301995,0.0479264047928357,-1.17975846266118,0.238096432045812,0.366055527647072,"NS"
"CBY1",-0.183589548675701,0.0464722916683956,-1.17937011800039,0.238250966289239,0.36624945944046,"NS"
"NDUFA13",-0.183515645302674,0.0535771311725237,-1.17889536641242,0.23843998067117,0.366422251751369,"NS"
"CC2D2B",0.183514704594498,0.0531514375039993,1.17888932334994,0.238442387297146,0.366422251751369,"NS"
"HNMT",0.183512279527465,0.0540485494658322,1.17887374484009,0.238448591456779,0.366422251751369,"NS"
"CERK",-0.183496232774668,0.0471894543927166,-1.17877066129925,0.238489647468061,0.366427666703324,"NS"
"CYB561",0.183488696817299,0.055862485854353,1.17872225068439,0.238508930121801,0.366427666703324,"NS"
"HORMAD1",0.183388641014869,0.0582388722676555,1.17807949719232,0.238765052506771,0.366777469606388,"NS"
"PPP2CB",-0.183354043562305,0.0465380267255639,-1.17785724487999,0.238853660047004,0.366869892944308,"NS"
"ZNF132",-0.183329309932426,0.0416615828920172,-1.17769835727338,0.238917019570194,0.366923518923197,"NS"
"CTNS",0.183294775985171,0.0548708085587245,1.17747651291599,0.239005504157372,0.367015714062612,"NS"
"ODAM",-0.183257896484471,0.0503436941144962,-1.17723960084008,0.239100024162707,0.367117154109602,"NS"
"CUX1",0.183127354645867,0.0513074683758038,1.17640100656982,0.239434807115612,0.367571212183357,"NS"
"ZNF84",0.18312036563178,0.0563964571614581,1.17635610949138,0.239452740210617,0.367571212183357,"NS"
"CITED4",-0.183089314868239,0.0468481689079967,-1.17615664093271,0.239532424744585,0.367649779483627,"NS"
"RFTN2",0.182926927767661,0.0522017573161383,1.17511347428541,0.239949457914187,0.368246050878655,"NS"
"BCCIP",0.182817298851088,0.0584218139054768,1.17440922358483,0.240231289792137,0.368634714136186,"NS"
"POMZP3",-0.182792991880866,0.0505158171456954,-1.1742530768186,0.240293809258433,0.368668712205051,"NS"
"FAM120B",-0.182786461461713,0.0483624366011522,-1.17421112573117,0.240310607971166,0.368668712205051,"NS"
"TADA3",0.182763855427891,0.0461397933707816,1.17406590569568,0.240368765647026,0.36871408111321,"NS"
"TMEM53",0.182732631716004,0.0502508590383067,1.17386532612544,0.240449110000338,0.368793468477331,"NS"
"DDX19B",0.182609720184366,0.0500705421530911,1.17307574856715,0.240765567814573,0.369234937491402,"NS"
"GIMAP8",0.182518483232691,0.0496621464561739,1.17248964693316,0.241000663360047,0.369520218609886,"NS"
"PENK",-0.182515293929855,0.0451005821798552,-1.17246915901056,0.241008884344908,0.369520218609886,"NS"
"BCL2L14",-0.182390995221366,0.0546526873453696,-1.17167067029726,0.241329439809984,0.369967725708223,"NS"
"SLC35B1",0.18234123852549,0.0566877071375726,1.17135103576082,0.241457842051804,0.370120582843283,"NS"
"B3GALT1",-0.182327893124881,0.0515417934614183,-1.1712653055719,0.241492289400379,0.370129401256593,"NS"
"RIMS3",-0.182144107089507,0.0423458549893557,-1.17008467323314,0.241967032554304,0.370799709802335,"NS"
"AOC3",-0.182136333402389,0.0419582954326259,-1.17003473545422,0.241987127460738,0.370799709802335,"NS"
"GLT1D1",-0.182080166346604,0.0469778396918257,-1.16967392108495,0.242132353650954,0.370947115019415,"NS"
"ELMO1",0.182076884537029,0.0526512305479608,1.16965283890368,0.242140841031357,0.370947115019415,"NS"
"ATL2",-0.182052572407502,0.0487025683255529,-1.16949665899433,0.242203723315953,0.370999385708643,"NS"
"ZNF582",-0.182007522057584,0.0396325480946369,-1.16920725778995,0.242320274484831,0.371133842386587,"NS"
"MYO5A",0.181974831792133,0.0520481047432007,1.16899725715266,0.242404873188245,0.371219335065317,"NS"
"NCKAP5L",0.181927370943592,0.05326583005473,1.16869237102516,0.242527733455941,0.371363394331455,"NS"
"ZNF256",-0.181871679727354,0.0475301918334395,-1.16833461342545,0.242671955226887,0.371540124685058,"NS"
"LRSAM1",0.181820402374726,0.0510293030514232,1.16800521026576,0.242804799871313,0.371699396337535,"NS"
"LTN1",-0.181771546954405,0.0510913551247781,-1.1676913654786,0.242931417552692,0.371849098731717,"NS"
"NUP54",-0.181732825647981,0.0549324145190207,-1.16744262173444,0.243031803808494,0.371958618572113,"NS"
"ATOX1",0.181716712810484,0.0488242542081424,1.16733911366877,0.243073585458086,0.371978429092876,"NS"
"RNF128",-0.181687029528538,0.0550264887141595,-1.16714842974376,0.243150569382159,0.372052098987007,"NS"
"NADK",-0.181531916757241,0.05075627444589,-1.16615199302552,0.243553134838751,0.372623874544544,"NS"
"OLFML3",0.181511982266791,0.0477334206285098,1.1660239348516,0.243604904924784,0.372658879106356,"NS"
"PDLIM3",-0.181398785430792,0.0449722477274791,-1.16529676401429,0.243899024922609,0.373064570434808,"NS"
"LIMA1",0.181335023023149,0.0553040034473888,1.16488715748295,0.24406480893334,0.373259686525968,"NS"
"MAPK14",0.181327466829105,0.0507923995666047,1.1648386168687,0.244084460488917,0.373259686525968,"NS"
"IL12A",0.181297089106992,0.04997130944086,1.16464347189465,0.244163475694286,0.373336258058393,"NS"
"CAPZA2",0.181217558968864,0.0522168900920442,1.16413257424788,0.244370425847295,0.373608406187539,"NS"
"NGLY1",-0.181186641218692,0.0534879299996932,-1.16393396016047,0.244450912018001,0.37368716687843,"NS"
"S1PR5",-0.181092700612629,0.0502114450098184,-1.16333049038533,0.2446955756659,0.374016853953601,"NS"
"ROR2",-0.181076997868916,0.0445955511859903,-1.16322961674171,0.244736489443067,0.374035068403568,"NS"
"SWAP70",0.181055706924095,0.0531188490592803,1.16309284477246,0.244791971045284,0.374075540162673,"NS"
"ATG13",0.181040133987354,0.0510699425812276,1.16299280500236,0.244832557805855,0.374093243678953,"NS"
"HSPB3",-0.180810062578525,0.0405868971659808,-1.16151483772951,0.245432728697943,0.374962081687437,"NS"
"RPL13",-0.180799876662401,0.0467062990171158,-1.16144940391159,0.245459323805622,0.374962081687437,"NS"
"COL19A1",-0.180784201860729,0.0421780433337804,-1.16134870976625,0.245500254169915,0.374980198761129,"NS"
"LENG9",-0.180721857818803,0.0484173216876017,-1.16094821474562,0.245663095595331,0.375184497997179,"NS"
"LPIN1",0.180681699196018,0.0510813650889065,1.16069023775274,0.245768029239056,0.375300320723877,"NS"
"CMTM1",0.180621272504282,0.0623583120985366,1.16030205969426,0.245925982142846,0.375455254588416,"NS"
"KCNA1",-0.180620614171677,0.0439801712432583,-1.16029783059839,0.245927703389218,0.375455254588416,"NS"
"PHLPP1",-0.18057593663425,0.0492498699301546,-1.16001082432288,0.246044534975873,0.375589166467904,"NS"
"MGLL",0.180525084814482,0.047208443136416,1.15968415476509,0.24617755962622,0.375701375023919,"NS"
"CCDC9",-0.1805192502603,0.0498546468794983,-1.15964667387959,0.246192825617516,0.375701375023919,"NS"
"STK39",0.180514436656052,0.0517981885668125,1.15961575152561,0.246205420813798,0.375701375023919,"NS"
"RNF185",-0.180494305246481,0.0410837821453553,-1.15948642835306,0.246258101217327,0.375737313414041,"NS"
"ERCC4",0.180399929606106,0.0531153779597452,1.15888016393917,0.246505171213603,0.376069805261296,"NS"
"PTGR2",-0.180371444661424,0.0533624651687084,-1.15869717807307,0.246579777273838,0.37613913754201,"NS"
"NDUFAF1",-0.180312570588189,0.0450346040243801,-1.15831897395852,0.246734026858907,0.376329929342917,"NS"
"FBXL3",0.180259442714222,0.0537152680117227,1.1579776831419,0.246873279464603,0.376497804659956,"NS"
"SRSF4",-0.1802324846874,0.0524390029282937,-1.15780450612009,0.24694395976107,0.376561075417666,"NS"
"HCLS1",0.179975162426758,0.0527877985002336,1.15615148073229,0.247619337314102,0.37747097109228,"NS"
"FSD1",-0.179972787916205,0.0515771744912428,-1.15613622699474,0.247625575557703,0.37747097109228,"NS"
"ABI2",0.179971152355167,0.0544825680496976,1.15612572023209,0.24762987251907,0.37747097109228,"NS"
"CASP7",-0.179960556201558,0.0532460341534262,-1.15605765106898,0.247657712098144,0.37747097109228,"NS"
"FIZ1",-0.179617455452329,0.0510947833608255,-1.15385358894223,0.248560334764397,0.378801956300325,"NS"
"HSPA12A",-0.179592009969515,0.0487875355315789,-1.15369012842781,0.248627367770336,0.378859352258661,"NS"
"MYCBP2",0.179551702330016,0.0526188837686785,1.15343119415897,0.248733579182047,0.378976427813515,"NS"
"PRPF38A",0.179522583673801,0.0565193944554299,1.15324413736155,0.248810327143905,0.37904858979913,"NS"
"NPHP3",-0.179501843595814,0.052911803597965,-1.15311090413341,0.248865001807075,0.379086640147042,"NS"
"DYNC1LI2",-0.179490813968835,0.0499140021376367,-1.15304005035897,0.248894081355555,0.379086640147042,"NS"
"CLUAP1",0.179394782009231,0.0531453415160219,1.15242314583282,0.249147369467949,0.379427617327872,"NS"
"HOXA1",-0.179369075798851,0.0540624197144693,-1.1522580104175,0.249215201182229,0.379471873144075,"NS"
"TEX15",-0.179361472378581,0.0473780737848412,-1.15220916642433,0.249235267018886,0.379471873144075,"NS"
"RPL31",0.179276998019412,0.0507715767040841,1.15166650734783,0.249458275387937,0.379766587304261,"NS"
"KLC4",-0.17917971176187,0.046586281796273,-1.1510415452742,0.249715279308294,0.380112979442729,"NS"
"TNKS2",0.179142617777147,0.0541170845164421,1.1508032553636,0.249813320260795,0.380217347261829,"NS"
"SLC25A37",0.179110211742532,0.0519072168927453,1.15059508061105,0.249898992771426,0.380302867833722,"NS"
"EEF1B2",0.178998425325571,0.0469888167368462,1.14987697023541,0.250194682369343,0.380707940059238,"NS"
"ZNF438",0.178971153710017,0.0504062628506062,1.14970177873521,0.250266856398545,0.380772845091393,"NS"
"TAF1",0.178937122764094,0.0582407128119886,1.14948316563333,0.25035693931126,0.380864979381524,"NS"
"CTSG",-0.178812961701259,0.0408262559794007,-1.14868556114885,0.250685796581346,0.381320293644196,"NS"
"SLITRK6",0.178756979245588,0.0440166142848257,1.14832593264153,0.250834172236055,0.381456400300317,"NS"
"SAMD10",0.178756885672878,0.0563627397100155,1.1483253315351,0.250834420292061,0.381456400300317,"NS"
"LOXL4",-0.178713478450868,0.0495535949871843,-1.14804648570257,0.250949508865141,0.381586433437634,"NS"
"CWC27",-0.178667925778079,0.0503004636066172,-1.14775385760108,0.251070325446393,0.381725144735152,"NS"
"RXRB",0.178518078693006,0.0488842960220527,1.1467912473889,0.251468042104487,0.382276688710686,"NS"
"AGTR1",-0.178508921003482,0.0418913775123682,-1.14673241884745,0.251492362229544,0.382276688710686,"NS"
"SLC20A2",0.178479098107622,0.05172761035258,1.14654083804961,0.251571574425495,0.382334911773832,"NS"
"SSR2",0.1784704757438,0.0548323352774328,1.14648544841381,0.251594479413812,0.382334911773832,"NS"
"STAU2",0.178460602979218,0.0542517216064791,1.14642202626579,0.251620707831474,0.382334911773832,"NS"
"GRHL3",-0.178440051236244,0.0494323184013741,-1.1462900028924,0.251675312606649,0.382334911773832,"NS"
