"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0004620","phospholipase activity","22/2178","102/17506",0.00656235390097973,0.0475533632927267,0.0384108335868968,"ENPP7/ABHD6/PLCD1/PLA2G2C/PLCD4/PITPNM3/PLCL1/PLAAT2/ASPG/GDPD3/PLA2G4D/GPLD1/SMPD3/PLA2G5/PLA2G12B/PLA2G10/PLAAT1/CHRM1/PLCH2/PNLIPRP2/CASR/LIPI",22
"GO:0042626","ATPase-coupled transmembrane transporter activity","21/2178","96/17506",0.00659786825943079,0.0475533632927267,0.0384108335868968,"ABCG2/ABCG5/ATP6V1G2/ABCG8/ABCG4/ATP4B/ATP4A/ATP1A2/ATP2B4/ATP12A/ATP2B2/ABCA9/ABCA8/ABCA4/ATP2B3/ATP13A5/ATP13A4/ABCC9/ABCB5/ATP6V0A4/ABCC8",21
"GO:0019957","C-C chemokine binding","8/2178","24/17506",0.00660215550405586,0.0475533632927267,0.0384108335868968,"ZFP36/CCR10/CXCR2/ACKR3/ACKR1/ACKR4/CCR9/CXCR5",8
"GO:0044325","transmembrane transporter binding","27/2178","133/17506",0.00666506431877344,0.047684285663171,0.038516585042435,"KCNE2/HERPUD1/FHL1/GPD1L/FXYD1/NOS1/KCNB1/NHERF1/PRNP/AKAP6/PIRT/ACTN2/FLNA/SNTA1/TMEM74/KCNIP2/ANK2/LRRK2/CAV1/RIMS3/SCN4B/RIMS1/LRRC52/ABCC9/CASR/ABCC8/DPP10",27
"GO:0004953","icosanoid receptor activity","6/2178","15/17506",0.0067784470168474,0.047853142516287,0.0386529777607611,"PTGDR2/HPGD/LTB4R/CYSLTR1/PTGER3/PTGFR",6
"GO:0140161","monocarboxylate:sodium symporter activity","6/2178","15/17506",0.0067784470168474,0.047853142516287,0.0386529777607611,"SLC10A6/SLC6A1/SLC6A11/SLC10A4/SLC5A12/SLC6A13",6
"GO:0051427","hormone receptor binding","9/2178","29/17506",0.00683725439844006,0.0479507446627441,0.038731815082576,"NPPC/SOCS2/GNAO1/VIP/LEP/FABP4/UCN3/CCK/GHRH",9
"GO:0015269","calcium-activated potassium channel activity","5/2178","11/17506",0.00716398436849195,0.048953893184695,0.0395420999556438,"KCNMB1/KCNN3/KCNN2/KCNMA1/KCNMB2",5
"GO:0019911","structural constituent of myelin sheath","5/2178","11/17506",0.00716398436849195,0.048953893184695,0.0395420999556438,"GPM6B/MALL/MAL/PLP1/PLLP",5
"GO:0034056","estrogen response element binding","5/2178","11/17506",0.00716398436849195,0.048953893184695,0.0395420999556438,"ESRRG/PGR/ESRRB/NR3C2/AR",5
"GO:0050998","nitric-oxide synthase binding","5/2178","11/17506",0.00716398436849195,0.048953893184695,0.0395420999556438,"SLC6A4/DMD/ATP2B4/SNTA1/CAV1",5
"GO:0008236","serine-type peptidase activity","35/2178","185/17506",0.00721137918448625,0.0489638866921168,0.0395501721281244,"ACE/CFD/ENDOU/PRSS27/KLK13/DPP6/KLK12/TMPRSS15/LTF/ELANE/TMPRSS11E/TPSAB1/F11/TMPRSS11D/MASP1/PCSK2/CMA1/TPSG1/TPSB2/TMPRSS11B/KLK11/CELA2A/TPSD1/TMPRSS11A/RELN/CTRC/TMPRSS11F/TMPRSS6/DPP4/CTSG/F10/CELA3A/CELA3B/KLK8/DPP10",35
