"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"pergolide CTD 00006492","1/17",0.120174379825,0.785849644101707,0,0,8.31963087248322,17.627728951177,"HTR2C"
"bromocriptine TTD 00002572","1/17",0.120174379825,0.785849644101707,0,0,8.31963087248322,17.627728951177,"HTR2C"
"Ziprasidone CTD 00003186","1/18",0.126778675360575,0.785849644101707,0,0,7.82984603237268,16.1710783083339,"HTR2C"
"methysergide TTD 00009274","1/18",0.126778675360575,0.785849644101707,0,0,7.82984603237268,16.1710783083339,"HTR2C"
"loratadine TTD 00009025","1/18",0.126778675360575,0.785849644101707,0,0,7.82984603237268,16.1710783083339,"NPSR1"
"Aripiprazole TTD 00002132","1/18",0.126778675360575,0.785849644101707,0,0,7.82984603237268,16.1710783083339,"HTR2C"
"apomorphine TTD 00002109","1/18",0.126778675360575,0.785849644101707,0,0,7.82984603237268,16.1710783083339,"HTR2C"
"olanzapine TTD 00009902","1/18",0.126778675360575,0.785849644101707,0,0,7.82984603237268,16.1710783083339,"HTR2C"
"Dibenzo[def,p]chrysene CTD 00001899","2/84",0.131136421689663,0.785849644101707,0,0,3.25774555042848,6.61816582801596,"IGFBP1;MMP3"
"tryptamine CTD 00001466","1/19",0.133333724835071,0.785849644101707,0,0,7.3944817300522,14.8991418611153,"HTR2C"
"dirithromycin HL60 UP","3/171",0.137544082121934,0.785849644101707,0,0,2.39091350826045,4.74312007782048,"IBSP;GAGE2E;CTAG2"
"clotrimazole","2/87",0.138760841191523,0.785849644101707,0,0,3.1422893481717,6.20603212975077,"NPSR1;HTR2C"
"Medroxyprogesterone acetate","1/20",0.139839892947361,0.785849644101707,0,0,7.00494524902861,13.7805285047067,"NPSR1"
"doxorubicin","1/20",0.139839892947361,0.785849644101707,0,0,7.00494524902861,13.7805285047067,"SLCO1B3"
"2,2',4,6,6'-pentachlorobiphenyl CTD 00003860","1/20",0.139839892947361,0.785849644101707,0,0,7.00494524902861,13.7805285047067,"MMP3"
"serotonin TTD 00010933","1/20",0.139839892947361,0.785849644101707,0,0,7.00494524902861,13.7805285047067,"HTR2C"
"picrotoxinin PC3 UP","4/266",0.140065181698026,0.785849644101707,0,0,2.04831119941441,4.02625754494171,"SAGE1;GAGE2E;CTAG2;SSX1"
"glibenclamide HL60 UP","5/366",0.141357575014887,0.785849644101707,0,0,1.86159136498233,3.64213389285813,"IBSP;ALPP;CGB5;CTAG2;WNT2"
"fluoxetine","1/21",0.14629754177092,0.785849644101707,0,0,6.65436241610738,12.7904350012064,"HTR2C"
"propafenone","1/21",0.14629754177092,0.785849644101707,0,0,6.65436241610738,12.7904350012064,"HTR2C"
"Ezetimibe CTD 00003509","1/21",0.14629754177092,0.785849644101707,0,0,6.65436241610738,12.7904350012064,"NPSR1"
"apomorphine","1/21",0.14629754177092,0.785849644101707,0,0,6.65436241610738,12.7904350012064,"HTR2C"
"Anandamide CTD 00002912","1/21",0.14629754177092,0.785849644101707,0,0,6.65436241610738,12.7904350012064,"MMP3"
"Ketanserin CTD 00006189","1/21",0.14629754177092,0.785849644101707,0,0,6.65436241610738,12.7904350012064,"HTR2C"
"REMIFENTANIL BOSS","1/21",0.14629754177092,0.785849644101707,0,0,6.65436241610738,12.7904350012064,"FEZF1"
"azacyclonol HL60 UP","4/275",0.152444162110797,0.785849644101707,0,0,1.97937623211849,3.72312138165191,"IBSP;GAGE2E;CGB5;CTAG2"
